ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens
"('chrI', 1, 101)",+,,6.625,0.0387408283164305,11.512925464970229,0.8265714285714223,0.0284285714285713,0.1587142857142859,-3.402380952380952,0.0,18.775,0.492
"('chrI', 1, 445)",+,,18.529,11.512925464970229,2.513306124309698,0.4325714285714306,0.422142857142855,0.7878571428571391,0.0,0.0,30.035,0.23513513513513518
"('chrI', 1, 169)",+,,10.661,0.0555127099302588,11.512925464970229,0.7581428571428569,0.3309999999999999,0.602857142857138,0.0,0.0,20.77,0.32738095238095244
"('chrI', 1, 68)",+,,3.927,0.0040080213975388,11.512925464970229,0.9288571428571452,0.4671428571428566,0.6984285714285728,0.0,0.0,17.466,0.45522388059701485
"('chrI', 1, 96)",+,,25.486,11.512925464970229,11.512925464970229,0.4129999999999999,0.0391428571428571,0.1024285714285716,0.0,0.0,9.048,0.4936842105263158
"('chrI', 1, 311)",+,,18.068,6.907755278982137,3.4112477175156566,0.3688571428571422,0.4714285714285725,0.4501428571428553,0.0,0.0,19.891,0.2148387096774193
"('chrI', 1, 64)",+,,1.942,-0.0,11.512925464970229,0.7801428571428592,0.0014285714285714,0.6382857142857103,0.0,0.0,15.772,0.5412698412698412
"('chrI', 1, 69)",+,,16.485,0.3523983871714722,11.512925464970229,0.187714285714285,0.0734285714285714,0.3934285714285699,0.0,0.0,6.132,0.5294117647058824
"('chrI', 1, 306)",+,,19.391,2.017406150760383,2.563949857128453,0.5280000000000021,0.3088571428571421,0.4378571428571446,0.0,0.0,28.493,0.32688524590163937
"('chrI', 1, 389)",+,,27.386,11.512925464970229,11.512925464970229,0.0157142857142857,0.5237142857142828,0.3771428571428563,-15.8,0.0,42.763,0.32216494845360816
"('chrI', 1, 388)",+,,6.021,0.3119747650208255,11.512925464970229,0.8468571428571404,0.3179999999999994,0.542142857142853,-9.236363636363635,0.0,29.765,0.32558139534883723
