ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens,LengthFeature
"('chrI', 1, 101)",+,,14.248,6.214608098422191,11.512925464970229,0.5997142857142819,0.3154285714285712,0.3907142857142855,-3.940350877192984,0.0,10.037,0.26300000000000007,100
"('chrI', 1, 445)",+,,12.98,5.521460917862246,11.512925464970229,0.4678571428571457,0.509285714285718,0.8548571428571453,0.0,0.0,28.199,0.1608108108108108,444
"('chrI', 1, 169)",+,,13.666,6.907755278982137,11.512925464970229,0.7957142857142875,0.4668571428571447,0.3467142857142862,-23.99444444444444,0.0,19.329,0.1797619047619048,168
"('chrI', 1, 68)",+,,19.746,11.512925464970229,11.512925464970229,0.1542857142857127,0.668428571428565,0.792857142857146,0.0,0.0,15.719,0.4343283582089552,67
"('chrI', 1, 96)",+,,32.082,11.512925464970229,11.512925464970229,0.3062857142857133,0.4515714285714322,0.0572857142857143,-7.674999999999999,0.0,13.239,0.23789473684210524,95
"('chrI', 1, 311)",+,,17.917,11.512925464970229,11.512925464970229,0.6281428571428527,0.574142857142851,0.6091428571428549,-9.838461538461537,0.0,28.319,0.20999999999999996,310
"('chrI', 1, 64)",+,,10.074,3.816712825623821,4.422848629194137,0.5411428571428551,0.5469999999999958,0.6857142857142784,0.0,0.0,15.315,0.4333333333333334,63
"('chrI', 1, 69)",+,,18.072,11.512925464970229,11.512925464970229,0.0045714285714285,0.6395714285714247,0.7135714285714186,0.0,0.0,15.413,0.2794117647058823,68
"('chrI', 1, 306)",+,,29.578,11.512925464970229,11.512925464970229,0.0482857142857143,0.3268571428571419,0.4345714285714269,0.0,0.0,24.181,0.24295081967213114,305
"('chrI', 1, 389)",+,,24.162,11.512925464970229,11.512925464970229,0.4370000000000015,0.5004285714285682,0.7382857142857063,0.0,0.0,23.783,0.16675257731958765,388
"('chrI', 1, 388)",+,,9.904,4.605170185988091,11.512925464970229,0.6184285714285667,0.0602857142857142,0.2727142857142836,0.0,0.0,28.808,0.1930232558139535,387
"('chrI', 1, 251)",+,,37.053,11.512925464970229,6.907755278982137,0.1699999999999996,0.9500000000000008,0.6714285714285723,0.0,0.0,24.453,0.21760000000000002,250
"('chrI', 1, 353)",+,,6.123,11.512925464970229,11.512925464970229,0.8577142857142844,0.0041428571428571,0.9815714285714296,0.0,0.0,39.344,0.25426136363636365,352
"('chrI', 1, 51)",+,,12.563,11.512925464970229,11.512925464970229,0.3309999999999999,0.6825714285714212,0.6998571428571349,0.0,0.0,10.703,0.2800000000000001,50
"('chrI', 1, 85)",+,,12.207,3.912023005428146,11.512925464970229,0.5131428571428588,0.2135714285714279,0.2311428571428558,0.0,0.0,15.139,0.26785714285714285,84
"('chrI', 1, 281)",+,,16.796,1.3205066205818874,11.512925464970229,0.0811428571428573,0.4702857142857126,0.3445714285714306,-13.783333333333333,0.0,18.638,0.2571428571428571,280
"('chrI', 1, 116)",+,,12.529,0.0408219945202551,11.512925464970229,0.8471428571428626,0.0758571428571428,0.366714285714286,-4.0874999999999995,0.0,11.792,0.2582608695652174,115
"('chrI', 1, 438)",+,,19.766,6.214608098422191,11.512925464970229,0.0875714285714288,0.3419999999999997,0.5314285714285686,-11.254545454545452,0.0,24.367,0.19450800915331806,437
"('chrI', 1, 344)",+,,24.073,1.1116975282167652,6.907755278982137,0.2991428571428576,0.4781428571428582,0.3201428571428573,0.0,0.0,19.701,0.1489795918367347,343
"('chrI', 1, 107)",+,,21.072,11.512925464970229,11.512925464970229,0.8967142857142851,0.3251428571428568,0.4947142857142884,-14.015384615384615,0.0,16.544,0.2141509433962264,106
"('chrI', 1, 83)",+,,27.142,11.512925464970229,11.512925464970229,0.4232857142857174,0.8491428571428635,0.2861428571428539,0.0,0.0,9.036,0.3134146341463414,82
"('chrI', 1, 102)",+,,23.125,5.115995809754082,3.772261063052988,0.0811428571428574,0.0264285714285714,0.4044285714285725,0.0,0.0,9.399,0.33267326732673264,101
"('chrI', 1, 93)",+,,33.693,11.512925464970229,6.907755278982137,0.0158571428571428,0.47985714285714,0.5658571428571426,-6.9,0.0,22.602,0.4054347826086957,92
"('chrI', 1, 92)",+,,35.094,6.214608098422191,6.907755278982137,0.1672857142857141,0.6361428571428579,0.2697142857142833,-2.8,0.0,10.621,0.2395604395604396,91
"('chrI', 1, 80)",+,,20.28,11.512925464970229,11.512925464970229,0.7464285714285702,0.1782857142857137,0.1252857142857149,0.0,0.0,8.489,0.2506329113924051,79
"('chrI', 1, 492)",+,,21.464,11.512925464970229,11.512925464970229,0.7391428571428494,0.6874285714285686,0.6219999999999971,0.0,0.0,21.522,0.12423625254582485,491
"('chrI', 1, 61)",+,,19.469,11.512925464970229,6.907755278982137,0.548571428571425,0.3797142857142876,0.1422857142857128,0.0,0.0,10.443,0.25,60
"('chrI', 1, 236)",+,,17.568,11.512925464970229,11.512925464970229,0.2768571428571402,0.4251428571428585,0.5069999999999995,0.0,0.0,12.443,0.2127659574468085,235
"('chrI', 1, 411)",+,,14.03,11.512925464970229,11.512925464970229,0.7041428571428536,0.5427142857142866,0.5808571428571405,0.0,0.0,27.953,0.17170731707317072,410
"('chrI', 1, 92)",+,,6.857,11.512925464970229,11.512925464970229,0.5689999999999973,0.0921428571428573,0.9470000000000012,-1.7944444444444427,0.0,15.61,0.27362637362637365,91
"('chrI', 1, 383)",+,,18.584,11.512925464970229,11.512925464970229,0.2054285714285721,0.2642857142857154,0.8188571428571394,-8.975,0.0,23.164,0.1973821989528796,382
"('chrI', 1, 380)",+,,6.575,6.214608098422191,11.512925464970229,0.9332857142857158,0.0645714285714286,0.7540000000000019,-14.063157894736847,0.0,23.404,0.17810026385224276,379
"('chrI', 1, 413)",+,,20.347,11.512925464970229,11.512925464970229,0.324285714285714,0.2628571428571424,0.8528571428571489,0.0,0.0,23.5,0.13980582524271842,412
"('chrI', 1, 78)",+,,16.841,11.512925464970229,6.214608098422191,0.4082857142857147,0.5915714285714258,0.8600000000000008,-2.6,0.0,12.867,0.3467532467532467,77
"('chrI', 1, 90)",+,,21.749,11.512925464970229,11.512925464970229,0.5615714285714252,0.6647142857142794,0.0491428571428572,-2.5344827586206895,0.0,16.612,0.27415730337078653,89
"('chrI', 1, 104)",+,,4.308,11.512925464970229,0.1109315607072816,0.6399999999999975,0.5451428571428519,0.7039999999999913,0.0,0.0,14.024,0.24077669902912616,103
"('chrI', 1, 511)",+,,9.674,11.512925464970229,11.512925464970229,0.5521428571428532,0.780571428571432,0.8998571428571436,0.0,0.0,24.762,0.1303921568627451,510
"('chrI', 1, 335)",+,,12.999,11.512925464970229,11.512925464970229,0.7037142857142766,0.561999999999996,0.1202857142857142,-14.682894736842101,0.0,20.547,0.18652694610778445,334
"('chrI', 1, 71)",+,,12.562,4.422848629194137,2.1715568305876416,0.4954285714285678,0.6334285714285722,0.5015714285714304,0.0,0.0,16.893,0.3742857142857143,70
"('chrI', 1, 154)",+,,13.349,0.0725706928348353,11.512925464970229,0.6327142857142795,0.5568571428571402,0.2732857142857114,0.0,0.0,14.204,0.2176470588235294,153
"('chrI', 1, 421)",+,,17.209,6.214608098422191,11.512925464970229,0.4598571428571421,0.4838571428571436,0.5439999999999983,0.0,0.0,28.338,0.17880952380952378,420
"('chrI', 1, 121)",+,,16.233,11.512925464970229,11.512925464970229,0.2324285714285691,0.1462857142857135,0.2441428571428553,-5.0,0.0,15.666,0.26666666666666666,120
"('chrI', 1, 315)",+,,24.871,11.512925464970229,11.512925464970229,0.4005714285714297,0.0349999999999999,0.6867142857142782,0.0,0.0,26.795,0.18248407643312103,314
"('chrI', 1, 71)",+,,19.777,11.512925464970229,11.512925464970229,0.7037142857142766,0.5554285714285713,0.468428571428572,0.0,0.0,10.624,0.19428571428571428,70
"('chrI', 1, 56)",+,,8.454,0.1755445725149309,11.512925464970229,0.7607142857142863,0.081857142857143,0.1231428571428577,0.0,0.0,10.583,0.32181818181818184,55
"('chrI', 1, 77)",+,,22.026,5.115995809754082,11.512925464970229,0.5374285714285706,0.5281428571428605,0.5161428571428615,0.0,0.0,13.404,0.2565789473684211,76
"('chrI', 1, 66)",+,,9.69,0.1531511794941747,0.7592869830644903,0.4377142857142858,0.7002857142857085,0.5158571428571429,0.0,-2.4,10.733,0.28307692307692306,65
"('chrI', 1, 82)",+,,12.852,1.0966142860054366,11.512925464970229,0.5908571428571403,0.3841428571428567,0.5782857142857144,0.0,0.0,17.667,0.4012345679012346,81
"('chrI', 1, 209)",+,,23.5,11.512925464970229,6.907755278982137,0.6011428571428543,0.1724285714285701,0.5707142857142837,-17.068571428571428,0.0,21.946,0.2495192307692308,208
"('chrI', 1, 93)",+,,20.241,11.512925464970229,11.512925464970229,0.6297142857142813,0.4111428571428571,0.6835714285714212,0.0,0.0,10.772,0.3543478260869565,92
"('chrI', 1, 108)",+,,16.51,11.512925464970229,11.512925464970229,0.683142857142856,0.2252857142857126,0.6239999999999943,-9.195238095238095,0.0,19.717,0.2803738317757009,107
"('chrI', 1, 372)",+,,25.452,6.907755278982137,11.512925464970229,0.106857142857143,0.3914285714285734,0.6341428571428515,-9.988000000000001,0.0,22.67,0.21617250673854443,371
"('chrI', 1, 329)",+,,16.008,11.512925464970229,4.509860006183766,0.5117142857142816,0.117142857142857,0.3722857142857136,-12.4,0.0,13.296,0.19268292682926827,328
"('chrI', 1, 512)",+,,31.389,5.298317366548036,11.512925464970229,0.731999999999998,0.5735714285714266,0.1145714285714279,0.0,0.0,25.955,0.15831702544031312,511
"('chrI', 1, 346)",+,,19.615,11.512925464970229,11.512925464970229,0.2824285714285719,0.5468571428571415,0.6479999999999975,0.0,0.0,25.491,0.24173913043478262,345
"('chrI', 1, 79)",+,,16.92,6.214608098422191,11.512925464970229,0.8851428571428589,0.7285714285714245,0.3352857142857113,0.0,0.0,15.723,0.25256410256410255,78
"('chrI', 1, 105)",+,,27.605,11.512925464970229,5.115995809754082,0.3558571428571425,0.2692857142857141,0.2144285714285696,-13.3,-4.415384615384615,15.804,0.2692307692307692,104
"('chrI', 1, 54)",+,,10.777,0.0544561857960588,11.512925464970229,0.2911428571428573,0.3218571428571438,0.603142857142858,0.0,0.0,12.019,0.4150943396226416,53
"('chrI', 1, 82)",+,,21.306,11.512925464970229,11.512925464970229,0.0058571428571428,0.5781428571428557,0.8415714285714325,0.0,0.0,21.46,0.37160493827160485,81
"('chrI', 1, 501)",+,,9.888,1.155182640156504,11.512925464970229,0.7175714285714249,0.0517142857142857,0.4222857142857143,-7.858333333333332,0.0,28.872,0.24939999999999998,500
"('chrI', 1, 68)",+,,17.816,1.742969305058623,0.8818893051568227,0.5152857142857168,0.3195714285714296,0.3642857142857137,0.0,0.0,6.939,0.29552238805970144,67
"('chrI', 1, 471)",+,,20.629,11.512925464970229,11.512925464970229,0.4290000000000014,0.3098571428571417,0.7985714285714266,-14.138157894736842,0.0,25.273,0.25893617021276594,470
"('chrI', 1, 459)",+,,8.979,0.1960148839259572,11.512925464970229,0.2042857142857121,0.152857142857143,0.96757142857143,0.0,0.0,26.854,0.17816593886462878,458
"('chrI', 1, 80)",+,,17.97,0.8347107448817322,1.3943265328171548,0.1709999999999991,0.4155714285714297,0.3531428571428573,0.0,0.0,8.467,0.3265822784810126,79
"('chrI', 1, 264)",+,,24.494,11.512925464970229,3.772261063052988,0.6539999999999939,0.4620000000000033,0.6969999999999912,0.0,0.0,20.802,0.1752851711026616,263
"('chrI', 1, 77)",+,,14.673,1.0906441190189329,11.512925464970229,0.2609999999999989,0.159,0.3247142857142866,0.0,0.0,13.553,0.27499999999999997,76
"('chrI', 1, 203)",+,,12.894,6.907755278982137,5.298317366548036,0.5662857142857085,0.6959999999999951,0.0871428571428572,-12.403191489361722,0.0,13.564,0.19306930693069305,202
"('chrI', 1, 359)",+,,4.969,11.512925464970229,1.5324768712979722,0.8351428571428583,0.4191428571428589,0.8778571428571464,0.0,0.0,21.549,0.13547486033519554,358
"('chrI', 1, 429)",+,,24.373,5.809142990314028,11.512925464970229,0.1159999999999999,0.0742857142857142,0.4352857142857152,-8.299999999999999,0.0,22.587,0.1691588785046729,428
"('chrI', 1, 60)",+,,20.827,11.512925464970229,11.512925464970229,0.0047142857142857,0.7965714285714265,0.5888571428571371,0.0,0.0,14.634,0.37288135593220334,59
"('chrI', 1, 140)",+,,19.9,11.512925464970229,6.907755278982137,0.5504285714285664,0.553285714285709,0.099857142857143,-19.94949494949498,0.0,17.722,0.281294964028777,139
"('chrI', 1, 87)",+,,19.515,11.512925464970229,11.512925464970229,0.6358571428571373,0.6427142857142795,0.8134285714285742,0.0,0.0,11.83,0.41976744186046516,86
"('chrI', 1, 72)",+,,25.379,11.512925464970229,11.512925464970229,0.1990000000000006,0.6957142857142826,0.3750000000000019,0.0,0.0,15.401,0.37887323943661966,71
"('chrI', 1, 378)",+,,14.703,5.809142990314028,11.512925464970229,0.4339999999999982,0.3057142857142842,0.316142857142856,0.0,0.0,21.833,0.1782493368700265,377
"('chrI', 1, 325)",+,,11.998,11.512925464970229,11.512925464970229,0.4138571428571445,0.3334285714285694,0.6774285714285672,-10.2,0.0,46.478,0.2895061728395062,324
"('chrI', 1, 84)",+,,25.898,11.512925464970229,11.512925464970229,0.0542857142857143,0.2121428571428567,0.5502857142857102,0.0,0.0,16.187,0.272289156626506,83
"('chrI', 1, 333)",+,,19.353,6.907755278982137,11.512925464970229,0.4167142857142853,0.5592857142857152,0.8745714285714221,0.0,0.0,20.904,0.1918674698795181,332
"('chrI', 1, 214)",+,,25.295,11.512925464970229,11.512925464970229,0.2634285714285715,0.7642857142857128,0.2324285714285699,0.0,0.0,23.326,0.24366197183098595,213
"('chrI', 1, 187)",+,,23.711,11.512925464970229,5.115995809754082,0.600428571428571,0.47857142857143,0.5659999999999938,-15.8,0.0,15.491,0.19731182795698926,186
"('chrI', 1, 63)",+,,10.263,11.512925464970229,2.4418471603275536,0.4845714285714263,0.0552857142857143,0.2158571428571412,0.0,0.0,7.703,0.39193548387096777,62
"('chrI', 1, 419)",+,,10.57,11.512925464970229,11.512925464970229,0.4070000000000001,0.1085714285714288,0.9537142857142886,0.0,0.0,35.454,0.16363636363636364,418
"('chrI', 1, 101)",+,,8.134,-0.0,0.009040744652149,0.2675714285714296,0.3348571428571396,0.7169999999999926,0.0,-10.454545454545455,15.935,0.23999999999999994,100
"('chrI', 1, 82)",+,,21.799,11.512925464970229,11.512925464970229,0.3060000000000001,0.5754285714285717,0.7095714285714189,0.0,0.0,23.139,0.3641975308641975,81
"('chrI', 1, 284)",+,,27.019,3.036554268074246,11.512925464970229,0.2415714285714267,0.1631428571428571,0.8212857142857181,0.0,0.0,23.042,0.2381625441696113,283
"('chrI', 1, 68)",+,,10.096,0.002002002670673,11.512925464970229,0.4672857142857175,0.4282857142857157,0.5231428571428552,0.0,0.0,15.302,0.3447761194029851,67
"('chrI', 1, 399)",+,,10.923,0.0523464803722092,11.512925464970229,0.8221428571428604,0.3925714285714274,0.2755714285714264,-14.583333333333345,0.0,29.868,0.18618090452261304,398
"('chrI', 1, 316)",+,,27.889,11.512925464970229,6.907755278982137,0.0077142857142857,0.8527142857142913,0.7308571428571403,0.0,0.0,22.599,0.22095238095238096,315
"('chrI', 1, 138)",+,,20.993,11.512925464970229,11.512925464970229,0.4562857142857184,0.7731428571428555,0.6832857142857066,0.0,0.0,20.337,0.33357664233576645,137
"('chrI', 1, 349)",+,,7.782,11.512925464970229,1.2344320118106449,0.7665714285714252,0.5587142857142837,0.638571428571424,0.0,0.0,19.151,0.20517241379310347,348
"('chrI', 1, 128)",+,,11.188,5.809142990314028,11.512925464970229,0.4605714285714305,0.0215714285714285,0.4837142857142847,-9.024000000000004,0.0,11.651,0.2511811023622047,127
"('chrI', 1, 270)",+,,17.056,6.907755278982137,11.512925464970229,0.4271428571428572,0.4265714285714278,0.7192857142857076,-9.766666666666666,0.0,31.193,0.19888475836431224,269
"('chrI', 1, 120)",+,,19.997,1.8388510767619053,0.1531511794941747,0.4654285714285699,0.6342857142857101,0.3935714285714285,-11.52580645161291,-4.5,10.433,0.2361344537815126,119
"('chrI', 1, 81)",+,,14.476,11.512925464970229,11.512925464970229,0.4132857142857109,0.0790000000000001,0.4662857142857117,-0.5,0.0,10.96,0.30625,80
