ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens,LengthFeature
"('chrXV', 780570, 780827)",+,,54.531,11.512925464970229,11.512925464970229,0.5548571428571379,0.0452857142857143,0.9540000000000012,0.0,-6.1000000000000005,27.045,0.3922178988326847,207
"('chrXII', 712175, 712705)",-,NM_001182175.1,27.238,11.512925464970229,11.512925464970229,0.5171428571428549,0.6557142857142805,0.7941428571428499,-11.199999999999998,-14.090999999999994,97.438,0.2901886792452829,480
"('chrVI', 53827, 54236)",-,NM_001179927.1,48.844,11.512925464970229,11.512925464970229,0.6628571428571363,0.5905714285714246,0.5872857142857087,0.0,-19.53500000000002,73.196,0.3036674816625916,359
"('chrXVI', 280823, 281053)",-,,25.326,11.512925464970229,11.512925464970229,0.9807142857142864,0.1792857142857142,0.4938571428571429,-3.45,-10.200000000000015,25.406,0.3878260869565217,180
"('chrXII', 39671, 39950)",-,NM_001181870.1,30.598,11.512925464970229,11.512925464970229,0.4894285714285743,0.0219999999999999,0.521142857142853,0.0,-9.803999999999988,28.831,0.3458781362007169,229
"('chrII', 406477, 406672)",-,NM_001178430.1,58.531,11.512925464970229,11.512925464970229,0.6542857142857081,0.0579999999999999,0.3895714285714294,0.0,-5.632894736842111,34.03,0.5317948717948717,145
"('chrXVI', 139175, 139414)",+,NM_001184032.1,49.362,11.512925464970229,11.512925464970229,0.6441428571428549,0.608571428571425,0.5615714285714286,-15.2,-1.9705882352941173,55.749,0.39163179916318,189
"('chrXV', 552115, 552424)",-,NM_001183541.3,59.572,6.907755278982137,11.512925464970229,0.2978571428571434,0.5102857142857141,0.2677142857142849,0.0,-7.507999999999993,48.681,0.3252427184466019,259
"('chrIV', 216607, 217039)",+,,38.409,5.521460917862246,11.512925464970229,0.3815714285714281,0.373,0.2538571428571419,0.0,-3.8,66.844,0.317824074074074,382
"('chrIV', 238848, 239059)",-,NM_001180184.1,17.53,11.512925464970229,11.512925464970229,0.8341428571428543,0.0272857142857142,0.7984285714285688,0.0,-4.015384615384615,26.878,0.4748815165876777,161
"('chrII', 393630, 394060)",+,NM_001178426.2,87.396,11.512925464970229,11.512925464970229,0.3928571428571454,0.8232857142857168,0.6818571428571346,0.0,-3.8369863013698624,42.466,0.3309302325581395,380
"('chrX', 435677, 435893)",+,NM_001181435.1,12.244,6.907755278982137,11.512925464970229,0.6538571428571387,0.4957142857142833,0.7942857142857151,-2.54375,-17.397999999999982,23.398,0.3990740740740741,166
"('chrXVI', 624027, 624260)",+,NM_001184125.1,47.989,11.512925464970229,11.512925464970229,0.13442857142857,0.3921428571428578,0.4428571428571481,0.0,-10.228282828282842,37.502,0.3888412017167382,183
"('chrIII', 107641, 107837)",+,NM_001184518.1,47.319,11.512925464970229,11.512925464970229,0.8314285714285756,0.5647142857142856,0.4454285714285748,-4.1,-12.0,38.362,0.425,146
"('chrIII', 107483, 107660)",+,NM_001184518.1,45.843,11.512925464970229,11.512925464970229,0.8635714285714267,0.1361428571428568,0.1909999999999985,0.0,0.0,30.098,0.5378531073446327,127
"('chrXVI', 883837, 884036)",+,NM_001184525.1,29.145,11.512925464970229,11.512925464970229,0.5757142857142797,0.3732857142857127,0.6912857142857062,0.0,-8.361458333333323,12.903,0.3999999999999999,149
"('chrXIII', 425447, 425703)",+,NM_001182578.1,31.324,11.512925464970229,11.512925464970229,0.6118571428571405,0.2668571428571422,0.9464285714285708,0.0,-4.093333333333335,48.066,0.382421875,206
"('chrVIII', 186964, 187226)",-,NM_001180027.1,23.396,11.512925464970229,11.512925464970229,0.34585714285714,0.8064285714285738,0.0332857142857142,0.0,-10.087999999999996,27.578,0.4541984732824427,212
"('chrXIV', 545741, 545920)",+,NM_001182883.1,28.564,2.4651040224918206,11.512925464970229,0.6005714285714239,0.5604285714285657,0.1471428571428555,0.0,-8.209999999999985,14.158,0.3614525139664805,129
"('chrV', 308196, 308398)",+,NM_001184512.1,26.847,11.512925464970229,11.512925464970229,0.9984285714285716,0.2151428571428557,0.2064285714285696,0.0,-1.9125,29.962,0.4772277227722772,152
"('chrIV', 714697, 714908)",-,NM_001180437.3,41.985,5.809142990314028,11.512925464970229,0.1094285714285709,0.0921428571428572,0.512714285714289,-8.998765432098764,-6.5666666666666655,20.162,0.4677725118483412,161
"('chrVII', 72438, 72687)",-,NM_001181091.1,61.745,6.907755278982137,6.907755278982137,0.3914285714285725,0.750142857142855,0.757714285714279,-3.45,-5.283333333333332,41.381,0.4803212851405622,199
"('chrVIII', 498169, 498336)",-,NM_001184671.1,17.73,11.512925464970229,11.512925464970229,0.8797142857142912,0.7315714285714264,0.3751428571428564,0.0,-12.752380952380948,12.885,0.4035928143712574,117
"('chrXIII', 98709, 98925)",-,NM_001182444.1,40.55,11.512925464970229,11.512925464970229,0.7058571428571336,0.8261428571428526,0.4577142857142839,0.0,-8.156603773584898,30.755,0.3481481481481482,166
"('chrII', 171126, 171354)",+,NM_001178266.1,42.728,6.907755278982137,11.512925464970229,0.6559999999999995,0.2568571428571413,0.7827142857142834,-7.0432432432432455,-2.8050000000000006,42.48,0.4241228070175438,178
"('chrXIII', 22810, 23208)",-,NM_001182487.1,68.631,11.512925464970229,11.512925464970229,0.5700000000000012,0.4572857142857147,0.4880000000000001,-9.266666666666667,-11.921212121212116,71.737,0.3550251256281407,348
"('chrIV', 733152, 733325)",-,NM_001180446.3,11.063,11.512925464970229,11.512925464970229,0.1425714285714285,0.5458571428571386,0.8968571428571422,0.0,-2.5,6.592,0.4942196531791907,123
"('chrXIV', 380139, 380331)",-,NM_001182968.3,29.953,11.512925464970229,11.512925464970229,0.6244285714285667,0.0407142857142857,0.4824285714285707,-6.337499999999999,-5.466666666666668,24.239,0.4364583333333334,142
"('chrVII', 250336, 250636)",+,NM_001181002.1,66.651,11.512925464970229,11.512925464970229,0.5047142857142826,0.2238571428571424,0.4849999999999971,0.0,-11.45714285714286,28.133,0.341,250
"('chrIV', 399811, 400034)",+,NM_001180088.1,44.914,11.512925464970229,11.512925464970229,0.3515714285714266,0.6141428571428538,0.6449999999999964,0.0,-4.750000000000001,41.292,0.3869955156950672,173
"('chrVII', 497387, 497549)",-,NM_001181130.3,12.546,0.1899505839584458,11.512925464970229,0.6437142857142806,0.0132857142857142,0.7721428571428525,0.0,-3.2,10.481,0.3987654320987654,112
"('chrI', 87837, 88050)",+,NM_001178175.1,29.612,11.512925464970229,11.512925464970229,0.6422857142857112,0.1985714285714276,0.8371428571428605,0.0,-4.607865168539329,24.538,0.4596244131455399,163
"('chrIV', 1319067, 1319247)",-,NM_001180732.1,20.947,11.512925464970229,11.512925464970229,0.5589999999999978,0.0125714285714285,0.6717142857142789,0.0,-14.603333333333357,21.459,0.4011111111111111,130
"('chrV', 433121, 433746)",+,NM_001179023.3,42.048,11.512925464970229,11.512925464970229,0.6209999999999959,0.8828571428571441,0.8219999999999996,0.0,-5.0,168.915,0.2152,575
"('chrIV', 630355, 630723)",+,NM_001180400.3,62.272,11.512925464970229,11.512925464970229,0.6022857142857135,0.2855714285714283,0.5782857142857086,0.0,-6.716000000000007,71.253,0.3635869565217391,318
"('chrV', 158444, 158637)",-,NM_001178894.1,25.871,11.512925464970229,1.2909841813155656,0.6787142857142877,0.3667142857142859,0.5469999999999949,-5.342857142857143,-9.483908045977016,32.717,0.333160621761658,143
"('chrIII', 172565, 172748)",-,NM_001184315.1,44.16,11.512925464970229,11.512925464970229,0.0749999999999999,0.3322857142857151,0.715999999999992,0.0,-5.071232876712326,26.531,0.3825136612021859,133
"('chrIX', 128111, 128698)",+,,33.238,11.512925464970229,11.512925464970229,0.6219999999999996,0.0702857142857142,0.5129999999999968,-11.4,-4.978205128205125,111.264,0.2722316865417377,537
"('chrV', 308406, 308617)",+,NM_001184512.1,52.734,11.512925464970229,11.512925464970229,0.4468571428571419,0.6651428571428514,0.9758571428571428,-0.7666666666666666,0.0,39.202,0.5763033175355451,161
"('chrIV', 1319170, 1319366)",-,NM_001180732.1,25.498,4.8283137373023015,11.512925464970229,0.4162857142857151,0.292285714285713,0.5182857142857183,0.0,-8.491666666666656,19.066,0.4719387755102041,146
"('chrVII', 496815, 497008)",-,NM_001181130.3,37.851,5.521460917862246,2.631089159966082,0.5377142857142836,0.0671428571428572,0.7518571428571394,-5.0,-11.711000000000004,32.161,0.3735751295336788,143
"('chrXVI', 677643, 677829)",-,NM_001184160.1,27.214,1.2344320118106449,11.512925464970229,0.1351428571428561,0.5902857142857084,0.5678571428571452,0.0,-3.520588235294114,11.928,0.3688172043010753,136
"('chrIV', 65756, 65927)",+,NM_001180279.1,22.601,4.961845129926823,4.3428059215206005,0.2468571428571404,0.7888571428571428,0.2835714285714277,0.0,-4.640860215053766,8.13,0.343859649122807,121
"('chrV', 166221, 166424)",-,NM_001180857.3,28.166,6.907755278982137,11.512925464970229,0.6771428571428503,0.4294285714285694,0.3525714285714279,0.0,-6.969047619047619,16.855,0.3502463054187192,153
"('chrXI', 83448, 83624)",+,NM_001179756.1,22.895,11.512925464970229,11.512925464970229,0.8397142857142883,0.7869999999999969,0.5769999999999939,0.0,-2.9793103448275886,18.6,0.3244318181818181,126
"('chrIV', 337974, 338184)",+,NM_001180123.1,5.701,1.5371172508544744,5.298317366548036,0.3590000000000003,0.3127142857142855,0.6364285714285679,-1.6987654320987675,-6.107407407407409,16.641,0.4171428571428571,160
"('chrIV', 430836, 431022)",-,NM_001180071.1,30.693,11.512925464970229,11.512925464970229,0.3025714285714273,0.4874285714285684,0.6902857142857065,0.0,-5.818181818181818,31.196,0.5026881720430108,136
"('chrII', 462879, 463049)",+,NM_001184520.1,29.907,2.0402208285265546,11.512925464970229,0.269571428571426,0.8831428571428547,0.6000000000000002,0.0,-4.677966101694915,11.305,0.4305882352941177,120
"('chrVII', 544088, 544271)",+,NM_001181158.3,38.799,3.324236340526028,11.512925464970229,0.6115714285714255,0.7092857142857127,0.0841428571428572,0.0,-0.9444444444444444,8.766,0.387431693989071,133
"('chrII', 125604, 125820)",+,NM_001178290.1,25.623,6.907755278982137,2.453407982728629,0.4941428571428595,0.3002857142857144,0.5958571428571432,-12.21818181818182,-17.338095238095253,24.928,0.3981481481481482,166
"('chrVII', 858710, 859023)",-,NM_001181312.1,35.894,11.512925464970229,11.512925464970229,0.5588571428571445,0.3524285714285721,0.51042857142857,0.0,-6.57796610169491,44.793,0.3246006389776358,263
"('chrVI', 202742, 202936)",-,NM_001180865.3,56.138,11.512925464970229,3.352407217492724,0.6551428571428526,0.5401428571428546,0.2475714285714264,-4.0,-6.41764705882353,36.327,0.4288659793814434,144
"('chrVIII', 129978, 130197)",+,NM_001179142.1,40.915,11.512925464970229,11.512925464970229,0.3792857142857136,0.29985714285714,0.1425714285714269,-5.4021505376344106,-9.892857142857125,45.513,0.4433789954337899,169
"('chrXIV', 501606, 502052)",+,,44.771,11.512925464970229,11.512925464970229,0.6107142857142794,0.3929999999999961,0.9002857142857135,0.0,-9.974698795180736,91.003,0.2973094170403587,396
"('chrII', 425966, 426423)",-,NM_001178438.4,51.303,11.512925464970229,11.512925464970229,0.2142857142857123,0.1832857142857144,0.0308571428571428,0.0,-7.1999999999999975,87.984,0.3387308533916849,407
"('chrX', 171882, 172302)",-,,26.384,4.135166556742356,11.512925464970229,0.5328571428571447,0.0942857142857142,0.8717142857142852,0.0,-8.233684210526322,81.343,0.2685714285714285,370
"('chrV', 148644, 148832)",+,NM_001178818.1,46.318,11.512925464970229,11.512925464970229,0.5137142857142836,0.5495714285714288,0.6124285714285652,0.0,-6.223076923076922,30.298,0.375531914893617,138
"('chrIV', 1266219, 1266411)",-,NM_001180705.1,35.056,6.907755278982137,11.512925464970229,0.6031428571428576,0.5914285714285716,0.561571428571427,0.0,-2.192307692307693,18.948,0.4473958333333333,142
"('chrII', 142199, 142396)",-,NM_001178280.1,34.865,5.809142990314028,11.512925464970229,0.632571428571427,0.4884285714285687,0.8414285714285757,-3.4,-7.561764705882346,28.298,0.3964467005076142,147
"('chrX', 366234, 366452)",+,,26.517,11.512925464970229,11.512925464970229,0.4547142857142825,0.2599999999999982,0.0341428571428571,-5.747368421052638,-11.025263157894724,20.166,0.4045871559633028,168
"('chrXIII', 518013, 518435)",+,NM_001182626.1,40.604,11.512925464970229,11.512925464970229,0.4685714285714301,0.1649999999999998,0.6915714285714203,0.0,-4.6245901639344265,33.883,0.2874407582938388,372
"('chrIII', 294389, 294543)",+,NM_001178804.1,21.41,11.512925464970229,1.272965675812887,0.4895714285714291,0.2928571428571431,0.7317142857142855,0.0,-7.0017241379310295,21.359,0.424025974025974,104
"('chrXIII', 338267, 338453)",+,NM_001182530.1,34.286,3.863232841258714,1.995100393246085,0.3781428571428553,0.6048571428571425,0.3388571428571423,-2.2,-8.882692307692308,23.1,0.4112903225806452,136
