ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens
"('chrI', 1, 416)",+,,31.291,4.135166556742356,11.512925464970229,0.583428571428569,0.1392857142857137,0.5891428571428569,0.0,-16.808163265306124,25.798,0.1874698795180723
"('chrI', 1, 176)",+,,36.683,11.512925464970229,11.512925464970229,0.3544285714285715,0.0915714285714286,0.3475714285714292,-5.663736263736265,-4.400000000000002,11.753,0.2777142857142857
"('chrI', 1, 163)",+,,22.428,11.512925464970229,11.512925464970229,0.7492857142857176,0.451000000000002,0.3922857142857112,0.0,-11.38541666666665,22.123,0.21975308641975308
"('chrI', 1, 72)",+,,15.093,2.419118909249997,11.512925464970229,0.5655714285714273,0.3695714285714295,0.3397142857142853,0.0,0.0,10.927,0.27464788732394363
"('chrI', 1, 221)",+,,38.381,11.512925464970229,11.512925464970229,0.7182857142857133,0.3968571428571447,0.4015714285714298,-13.943749999999985,-6.301724137931028,17.149,0.22545454545454544
"('chrI', 1, 547)",+,,79.987,11.512925464970229,11.512925464970229,0.5004285714285708,0.6907142857142841,0.2555714285714285,0.0,-10.699999999999987,25.277,0.22106227106227108
"('chrI', 1, 156)",+,,30.986,11.512925464970229,6.214608098422191,0.4242857142857124,0.3762857142857155,0.2635714285714276,-4.982089552238808,-11.346236559139797,15.682,0.2161290322580645
"('chrI', 1, 145)",+,,14.937,1.2909841813155656,11.512925464970229,0.3847142857142869,0.3281428571428543,0.7484285714285709,0.0,-11.318181818181818,14.075,0.19930555555555557
"('chrI', 1, 121)",+,,10.754,0.8722738464573808,11.512925464970229,0.788142857142855,0.8737142857142881,0.3222857142857132,-3.7624999999999997,-4.966666666666668,16.139,0.2675
"('chrI', 1, 157)",+,,40.217,4.135166556742356,3.146555163288575,0.4350000000000004,0.3972857142857141,0.6525714285714237,0.0,-7.410999999999993,23.467,0.3134615384615385
