ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens
"('chrI', 27352, 27856)",-,NM_001178205.1,41.506,11.512925464970229,11.512925464970229,0.690571428571422,0.5918571428571401,0.515857142857139,0.0,-3.8444444444444463,114.233,0.26884920634920634
"('chrI', 32447, 32629)",+,NM_001178204.1,20.234,11.512925464970229,11.512925464970229,0.6269999999999994,0.065,0.8355714285714323,-24.355555555555558,-5.300000000000007,44.838,0.3802197802197802
"('chrI', 78195, 78536)",+,NM_001178180.1,53.681,11.512925464970229,11.512925464970229,0.6789999999999963,0.8830000000000026,0.4472857142857122,0.0,-5.970833333333332,63.913,0.42052785923753666
"('chrI', 118931, 119470)",-,NM_001178163.1,57.009,11.512925464970229,11.512925464970229,0.5765714285714252,0.3255714285714262,0.6209999999999991,0.0,0.0,130.338,0.3543599257884972
"('chrI', 122507, 122695)",+,NM_001178162.2,30.232,11.512925464970229,6.907755278982137,0.1055714285714284,0.6794285714285648,0.1244285714285714,0.0,0.0,40.033,0.45212765957446815
"('chrI', 123049, 123445)",+,NM_001178162.2,30.753,6.907755278982137,11.512925464970229,0.4468571428571418,0.5701428571428573,0.3965714285714278,-9.800000000000008,0.0,89.564,0.2803030303030304
"('chrI', 134806, 134942)",-,NM_001178155.2,33.467,11.512925464970229,11.512925464970229,0.6595714285714225,0.0198571428571428,0.3852857142857147,-3.5999999999999974,-3.333333333333334,30.415,0.48161764705882354
"('chrI', 148753, 149047)",-,NM_001178148.1,12.953,0.908818717035454,0.3768776512562517,0.2691428571428555,0.2218571428571437,0.5917142857142831,-11.86021505376342,-6.754838709677414,62.531,0.4554421768707483
"('chrI', 148753, 148981)",-,NM_001178148.1,24.718,4.3428059215206005,11.512925464970229,0.5245714285714292,0.2137142857142842,0.8027142857142863,-7.65581395348836,-10.644444444444446,38.86,0.46008771929824555
"('chrM', 21284, 21516)",+,NP_009307.2,32.917,11.512925464970229,4.710530701645918,0.6719999999999978,0.4620000000000031,0.5095714285714269,0.0,-0.9125000000000001,52.877,0.4612068965517241
"('chrM', 21284, 21516)",+,NP_009306.1,37.334,11.512925464970229,3.4420193761824103,0.3009999999999997,0.6835714285714269,0.4270000000000026,-7.871428571428572,0.0,55.568,0.3616379310344828
"('chrM', 22132, 22523)",+,NP_009306.1,20.839,4.509860006183766,11.512925464970229,0.5091428571428547,0.3769999999999994,0.5385714285714258,-8.400000000000004,0.0,100.248,0.40664961636828645
"('chrM', 22132, 22610)",+,NP_009306.1,27.817,11.512925464970229,5.298317366548036,0.6511428571428538,0.3774285714285721,0.5331428571428573,-6.1,-1.4,125.191,0.27887029288702925
"('chrM', 21284, 21516)",+,NP_009305.1,27.001,3.3524072174927237,11.512925464970229,0.9925714285714288,0.0002857142857142,0.4575714285714288,-15.407142857142857,0.0,65.487,0.3474137931034483
"('chrM', 22132, 22523)",+,NP_009305.1,17.904,11.512925464970229,11.512925464970229,0.903285714285716,0.0372857142857142,0.6264285714285672,0.0,0.0,81.928,0.38491048593350385
"('chrM', 22132, 22610)",+,NP_009305.1,43.103,4.3428059215206005,4.961845129926823,0.3142857142857146,0.3990000000000032,0.7998571428571439,0.0,0.0,131.641,0.30836820083682004
"('chrM', 37670, 38152)",+,NP_009318.1,30.153,11.512925464970229,11.512925464970229,0.5438571428571447,0.3558571428571426,0.6602857142857116,0.0,0.0,115.987,0.316182572614108
"('chrM', 37670, 38152)",+,NP_009317.1,44.974,4.710530701645918,4.710530701645918,0.4828571428571403,0.6877142857142783,0.836000000000004,-6.0,0.0,93.915,0.37614107883817427
"('chrM', 37670, 38152)",+,NP_009316.1,19.611,1.3943265328171548,2.718100536955712,0.460285714285713,0.2978571428571422,0.6779999999999987,0.0,0.0,119.591,0.34854771784232363
"('chrM', 41294, 41631)",+,NP_009316.1,6.05,0.1232982163444936,0.1839228381609285,0.7904285714285705,0.1314285714285714,0.3395714285714259,-10.4,-2.5955882352941146,83.024,0.3970326409495549
"('chrM', 37670, 38152)",+,NP_009315.1,14.448,5.809142990314028,1.05268335677971,0.6828571428571407,0.3899999999999997,0.4888571428571441,-4.3,0.0,121.578,0.3014522821576764
"('chrM', 41294, 41631)",+,NP_009315.1,8.363,0.320205264157341,0.0429075010112765,0.531857142857141,0.3775714285714308,0.571142857142855,-8.921428571428573,-6.145833333333333,81.152,0.3845697329376855
"('chrV', 55417, 55680)",-,NM_001178868.3,14.488,0.1131686981056379,0.0866478067256721,0.1118571428571426,0.9105714285714288,0.8538571428571475,-8.638095238095238,0.0,77.468,0.403041825095057
"('chrV', 54183, 54699)",-,NM_001178868.3,23.31,11.512925464970229,11.512925464970229,0.995714285714286,0.0008571428571428,0.359428571428572,0.0,0.0,139.85,0.33972868217054264
"('chrV', 78106, 78345)",+,NM_001178855.3,26.017,6.907755278982137,11.512925464970229,0.2741428571428563,0.3755714285714289,0.0019999999999999,0.0,0.0,56.888,0.32426778242677823
"('chrV', 92811, 93213)",+,NM_001178846.3,15.015,11.512925464970229,11.512925464970229,0.6607142857142798,0.0117142857142857,0.8431428571428612,0.0,0.0,105.261,0.32711442786069655
"('chrV', 105695, 106042)",-,NM_001178840.1,44.821,11.512925464970229,11.512925464970229,0.8795714285714281,0.6614285714285675,0.1347142857142853,0.0,-9.433333333333342,81.861,0.3544668587896253
