ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens
"('chrI', 1, 152)",+,,28.725,2.2164073967529934,5.115995809754082,0.4307142857142878,0.6148571428571448,0.2467142857142836,-9.695555555555547,0.0,18.197,0.21986754966887417
"('chrI', 1, 317)",+,,43.237,11.512925464970229,11.512925464970229,0.5578571428571403,0.3232857142857138,0.4850000000000007,-14.2,0.0,34.266,0.3034810126582278
"('chrI', 1, 139)",+,,47.439,6.907755278982137,11.512925464970229,0.3730000000000009,0.6889999999999918,0.1458571428571421,0.0,-7.081521739130438,16.552,0.28188405797101446
"('chrI', 1, 147)",+,,42.693,11.512925464970229,11.512925464970229,0.5690000000000022,0.2369999999999979,0.895857142857148,0.0,-4.2,27.081,0.38013698630136983
"('chrI', 1, 114)",+,,27.437,5.298317366548036,11.512925464970229,0.4105714285714293,0.0359999999999999,0.6277142857142827,-2.4545454545454537,-3.5249999999999986,22.859,0.3238938053097345
"('chrI', 1, 457)",+,,44.217,11.512925464970229,11.512925464970229,0.7395714285714291,0.0381428571428571,0.7982857142857166,0.0,0.0,23.022,0.20855263157894738
"('chrI', 1, 137)",+,,57.915,11.512925464970229,11.512925464970229,0.0587142857142857,0.5184285714285725,0.7122857142857045,0.0,0.0,19.741,0.4352941176470589
"('chrI', 1, 205)",+,,34.441,6.214608098422191,0.6951491832306184,0.566571428571428,0.8004285714285683,0.5030000000000029,-3.8000000000000003,0.0,11.284,0.18921568627450977
"('chrI', 1, 67)",+,,5.764,11.512925464970229,11.512925464970229,0.6735714285714229,0.0114285714285714,0.708142857142852,0.0,0.0,8.951,0.37878787878787884
"('chrI', 1, 178)",+,,4.374,0.1266976530459575,0.0314906670913708,0.7665714285714265,0.6341428571428527,0.5848571428571372,-4.0,-13.69795918367347,21.42,0.17966101694915254
"('chrI', 1, 255)",+,,25.088,2.9759296462578115,11.512925464970229,0.5038571428571417,0.1727142857142859,0.1514285714285699,0.0,-7.935789473684219,29.053,0.20314960629921258
"('chrI', 1, 126)",+,,31.604,11.512925464970229,11.512925464970229,0.5788571428571405,0.194571428571428,0.2628571428571416,-2.8000000000000025,0.0,9.689,0.2832
"('chrI', 1, 133)",+,,31.395,4.3428059215206005,11.512925464970229,0.5135714285714268,0.0964285714285714,0.7347142857142797,-0.4,-1.2142857142857146,14.452,0.33636363636363636
"('chrI', 1, 346)",+,,33.825,11.512925464970229,11.512925464970229,0.8487142857142917,0.0441428571428571,0.306,0.0,-2.1,25.344,0.24579710144927538
"('chrI', 1, 73)",+,,14.05,0.515838165589535,11.512925464970229,0.620714285714283,0.6754285714285668,0.5019999999999976,0.0,0.0,10.218,0.26527777777777783
"('chrI', 1, 526)",+,,45.469,11.512925464970229,11.512925464970229,0.6614285714285697,0.2075714285714291,0.2028571428571411,0.0,-2.35,31.133,0.1937142857142857
"('chrI', 1, 279)",+,,51.887,11.512925464970229,11.512925464970229,0.9535714285714288,0.7387142857142824,0.6808571428571373,0.0,-11.90882352941176,50.984,0.24100719424460432
"('chrI', 1, 291)",+,,16.129,0.8393296907380268,1.6296406197516198,0.6561428571428564,0.5398571428571425,0.4688571428571459,-5.7727272727272725,-4.699999999999999,17.472,0.22655172413793104
"('chrI', 1, 61)",+,,16.072,3.772261063052988,11.512925464970229,0.5735714285714272,0.0351428571428571,0.0684285714285714,0.0,0.0,10.371,0.27
"('chrI', 1, 129)",+,,22.095,3.863232841258714,11.512925464970229,0.3621428571428551,0.2371428571428566,0.2779999999999976,0.0,-1.9648148148148132,13.675,0.26796875
"('chrI', 1, 135)",+,,41.733,6.907755278982137,6.907755278982137,0.2268571428571407,0.4080000000000018,0.5865714285714234,0.0,-6.275,17.815,0.34925373134328364
"('chrI', 1, 381)",+,,45.327,11.512925464970229,3.4420193761824103,0.6672857142857138,0.4634285714285699,0.1208571428571423,0.0,-5.966666666666666,18.706,0.16657894736842105
"('chrI', 1, 329)",+,,70.705,11.512925464970229,11.512925464970229,0.5565714285714256,0.0218571428571428,0.6572857142857079,0.0,-2.9,29.465,0.22774390243902437
"('chrI', 1, 116)",+,,36.212,5.298317366548036,3.540459448995663,0.3002857142857147,0.1830000000000001,0.2365714285714291,-0.6285714285714284,-0.8000000000000003,14.033,0.2904347826086956
"('chrI', 1, 185)",+,,21.412,6.907755278982137,3.324236340526028,0.4387142857142872,0.3544285714285712,0.5959999999999992,0.0,-7.790000000000004,20.702,0.26032608695652176
"('chrI', 1, 90)",+,,13.504,3.2441936328524905,4.8283137373023015,0.7495714285714266,0.1495714285714286,0.2332857142857143,0.0,-0.1,9.339,0.2550561797752809
"('chrI', 1, 98)",+,,39.546,11.512925464970229,11.512925464970229,0.0204285714285714,0.0612857142857142,0.3981428571428583,0.0,0.0,13.783,0.3577319587628866
"('chrI', 1, 109)",+,,24.299,2.047942874620465,0.8007323912398827,0.6454285714285701,0.8257142857142826,0.4074285714285713,-1.5999999999999999,-2.1,18.378,0.26296296296296295
"('chrI', 1, 194)",+,,38.397,11.512925464970229,11.512925464970229,0.3599999999999992,0.2265714285714291,0.2928571428571401,-4.434666666666664,-8.818999999999987,15.609,0.20984455958549222
