ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens,LengthFeature
"('chrI', 1, 593)",+,,22.109,4.074541934925921,11.512925464970229,0.6685714285714272,0.3484285714285713,0.245428571428571,-33.14099999999999,-4.5484374999999995,35.35,0.3128378378378379,592
"('chrI', 1, 100)",+,,18.917,2.7333680090865,11.512925464970229,0.2571428571428553,0.0494285714285714,0.4901428571428581,0.0,0.0,14.363,0.44444444444444436,99
"('chrI', 1, 99)",+,,18.261,0.999672340813206,1.0966142860054366,0.6014285714285702,0.5017142857142853,0.1438571428571429,0.0,-5.182352941176474,12.334,0.49591836734693884,98
"('chrI', 1, 340)",+,,51.739,6.214608098422191,11.512925464970229,0.6347142857142836,0.1569999999999999,0.0764285714285715,-28.840404040404003,-8.633333333333333,37.999,0.3238938053097345,339
"('chrI', 1, 147)",+,,23.733,0.6931471805599453,1.995100393246085,0.1141428571428573,0.297,0.4830000000000004,0.0,-12.014141414141422,20.178,0.38356164383561653,146
"('chrI', 1, 133)",+,,14.179,11.512925464970229,6.214608098422191,0.5232857142857108,0.6137142857142822,0.5077142857142874,0.0,-22.389000000000042,18.193,0.4045454545454546,132
"('chrI', 1, 90)",+,,12.86,5.115995809754082,5.521460917862246,0.7867142857142837,0.007,0.2124285714285713,0.0,-0.2,9.03,0.5269662921348315,89
"('chrI', 1, 306)",+,,31.726,6.214608098422191,11.512925464970229,0.7209999999999984,0.0448571428571428,0.0997142857142857,-25.201010101010134,-3.6708333333333325,32.009,0.29344262295081963,305
"('chrI', 1, 351)",+,,36.317,11.512925464970229,11.512925464970229,0.0544285714285714,0.4831428571428567,0.689714285714281,0.0,-4.0,18.516,0.2665714285714286,350
"('chrI', 1, 395)",+,,15.967,6.214608098422191,6.907755278982137,0.5517142857142828,0.1068571428571426,0.5805714285714275,-24.380000000000003,-19.168999999999986,35.6,0.3,394
"('chrI', 1, 160)",+,,51.296,11.512925464970229,11.512925464970229,0.1014285714285713,0.4940000000000004,0.5031428571428596,-5.566666666666666,0.0,11.516,0.39245283018867927,159
"('chrI', 1, 304)",+,,18.11,11.512925464970229,1.3432348716594436,0.5379999999999979,0.3478571428571429,0.706142857142858,-17.160000000000004,-26.05353535353534,33.287,0.39174917491749167,303
"('chrI', 1, 360)",+,,5.166,0.0100503358535014,2.631089159966082,0.6719999999999967,0.1057142857142856,0.6289999999999952,-12.475,-11.584210526315783,37.321,0.28997214484679673,359
"('chrI', 1, 308)",+,,11.299,0.3783364407199117,0.4049652330665133,0.6202857142857131,0.5098571428571443,0.8058571428571395,-23.261627906976727,-5.900000000000001,31.857,0.3827361563517916,307
"('chrI', 1, 123)",+,,42.097,11.512925464970229,11.512925464970229,0.544571428571425,0.829571428571431,0.8392857142857175,0.0,0.0,30.126,0.4762295081967213,122
"('chrI', 1, 170)",+,,10.7,1.6398971199188088,11.512925464970229,0.5017142857142839,0.0665714285714286,0.485,0.0,-14.972448979591855,19.35,0.4106508875739645,169
"('chrI', 1, 103)",+,,13.973,0.3467246130855643,6.907755278982137,0.4087142857142871,0.1138571428571429,0.1805714285714286,0.0,-1.9,11.576,0.4470588235294118,102
"('chrI', 1, 82)",+,,20.247,11.512925464970229,11.512925464970229,0.2177142857142861,0.5965714285714253,0.7855714285714303,0.0,0.0,16.89,0.4419753086419752,81
"('chrI', 1, 164)",+,,28.626,6.214608098422191,5.809142990314028,0.2608571428571413,0.2884285714285713,0.5922857142857122,0.0,-11.114893617021279,23.388,0.37361963190184044,163
"('chrI', 1, 276)",+,,19.818,3.688879454113936,1.287354413264987,0.7924285714285687,0.1557142857142856,0.2878571428571426,-11.778723404255317,-2.5599999999999996,38.964,0.3603636363636364,275
"('chrI', 1, 376)",+,,19.008,5.809142990314028,2.302585092994045,0.1555714285714286,0.3339999999999993,0.6747142857142834,-53.986999999999995,-4.366304347826081,54.135,0.31333333333333335,375
"('chrI', 1, 513)",+,,17.277,1.3625778345025743,6.907755278982137,0.649714285714282,0.3541428571428579,0.4944285714285743,0.0,0.0,53.46,0.2966796875,512
"('chrI', 1, 385)",+,,42.828,11.512925464970229,11.512925464970229,0.5349999999999986,0.5081428571428561,0.3712857142857136,-17.97924528301885,0.0,25.743,0.29348958333333336,384
"('chrI', 1, 381)",+,,25.494,1.2946271725940668,11.512925464970229,0.6827142857142823,0.2720000000000011,0.1895714285714275,-17.591919191919192,-9.289473684210527,19.54,0.2773684210526316,380
"('chrI', 1, 76)",+,,17.33,11.512925464970229,3.963316299815697,0.4275714285714284,0.179428571428571,0.8495714285714339,0.0,-1.6,20.707,0.4573333333333333,75
"('chrI', 1, 151)",+,,5.579,0.1221676339742075,11.512925464970229,0.6038571428571424,0.0155714285714285,0.4518571428571403,-10.75438596491228,-16.824999999999974,14.603,0.406,150
"('chrI', 1, 139)",+,,4.75,0.0253178079842898,0.0070246149369644,0.5645714285714313,0.2591428571428547,0.4307142857142818,0.0,-11.595999999999998,19.832,0.4434782608695652,138
"('chrI', 1, 66)",+,,24.786,1.995100393246085,11.512925464970229,0.2947142857142859,0.0211428571428571,0.1685714285714287,0.0,0.0,4.489,0.6384615384615384,65
"('chrI', 1, 126)",+,,9.661,11.512925464970229,11.512925464970229,0.6437142857142834,0.1504285714285715,0.5421428571428571,-6.933333333333334,-3.903703703703698,9.393,0.38559999999999994,125
"('chrI', 1, 302)",+,,25.373,6.214608098422191,6.907755278982137,0.5434285714285678,0.8011428571428574,0.3068571428571415,-8.422727272727265,-8.060606060606075,22.281,0.31196013289036545,301
"('chrI', 1, 78)",+,,9.511,11.512925464970229,11.512925464970229,0.5785714285714277,0.0011428571428571,0.7755714285714276,0.0,0.0,12.973,0.5012987012987014,77
"('chrI', 1, 58)",+,,22.351,5.521460917862246,11.512925464970229,0.0787142857142857,0.0794285714285715,0.8421428571428624,0.0,0.0,8.326,0.5192982456140351,57
"('chrI', 1, 152)",+,,26.545,5.115995809754082,11.512925464970229,0.6979999999999923,0.0257142857142857,0.7391428571428555,-5.5,-1.1720930232558133,8.53,0.3582781456953642,151
"('chrI', 1, 164)",+,,33.478,4.605170185988091,11.512925464970229,0.5865714285714276,0.0328571428571428,0.1674285714285703,-12.61212121212121,0.0,18.38,0.3196319018404908,163
"('chrI', 1, 281)",+,,23.765,1.6713133161521878,1.3547956940605197,0.691428571428572,0.219857142857142,0.121571428571429,-27.764634146341468,-8.59298245614035,29.214,0.40214285714285714,280
"('chrI', 1, 376)",+,,30.704,3.575550768806933,11.512925464970229,0.3430000000000002,0.615999999999996,0.2969999999999987,-29.29375000000003,-8.649484536082475,31.372,0.2754666666666667,375
