ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens
"('chrI', 1, 61)",+,,9.798,0.0768810443359576,11.512925464970229,0.4382857142857158,0.3098571428571409,0.5362857142857119,0.0,0.0,17.049,0.4666666666666667
"('chrI', 1, 330)",+,,8.168,1.7660917224794772,11.512925464970229,0.5500000000000006,0.2760000000000001,0.4258571428571422,0.0,0.0,33.428,0.3142857142857143
"('chrI', 1, 79)",+,,6.468,0.0314906670913708,11.512925464970229,0.5117142857142853,0.1428571428571426,0.4377142857142885,0.0,0.0,19.343,0.49230769230769234
"('chrI', 1, 54)",+,,14.52,0.9339456671128756,11.512925464970229,0.3492857142857147,0.2938571428571428,0.3061428571428569,0.0,0.0,5.319,0.5452830188679245
"('chrI', 1, 77)",+,,17.7,11.512925464970229,11.512925464970229,0.5168571428571405,0.7601428571428506,0.5162857142857155,0.0,0.0,12.115,0.46052631578947373
"('chrI', 1, 294)",+,,14.983,0.4732087601946839,11.512925464970229,0.1862857142857135,0.5054285714285717,0.2444285714285695,-6.155555555555556,0.0,37.186,0.2938566552901024
"('chrI', 1, 78)",+,,15.949,2.396895772465287,11.512925464970229,0.3231428571428572,0.0395714285714286,0.0607142857142858,0.0,0.0,8.471,0.43506493506493504
"('chrI', 1, 61)",+,,5.06,-0.0,0.49758039701597,0.3899999999999993,0.4265714285714271,0.655571428571425,0.0,0.0,15.854,0.4800000000000001
"('chrI', 1, 64)",+,,9.635,11.512925464970229,11.512925464970229,0.6624285714285689,0.1978571428571411,0.6268571428571387,0.0,0.0,10.437,0.43968253968253973
"('chrI', 1, 159)",+,,24.668,6.907755278982137,11.512925464970229,0.0932857142857142,0.5335714285714284,0.4001428571428587,0.0,0.0,15.909,0.30253164556962026
"('chrI', 1, 230)",+,,13.195,1.5278579254416775,11.512925464970229,0.5132857142857149,0.2797142857142837,0.4678571428571408,0.0,0.0,20.374,0.29519650655021834
