ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens,LengthFeature
"('chrI', 1, 64)",+,,10.092,1.9379419794061368,11.512925464970229,0.3838571428571428,0.0914285714285715,0.4974285714285728,0.0,0.0,11.85,0.5888888888888889,63
"('chrI', 1, 258)",+,,15.263,2.312635428847547,11.512925464970229,0.5327142857142868,0.4755714285714284,0.1087142857142861,0.0,0.0,73.84,0.3941634241245136,257
"('chrI', 1, 75)",+,,5.29,0.0408219945202551,11.512925464970229,0.7365714285714284,0.2095714285714273,0.7960000000000023,0.0,0.0,19.748,0.4635135135135135,74
"('chrI', 1, 61)",+,,18.349,3.816712825623821,11.512925464970229,0.0892857142857143,0.5062857142857111,0.5192857142857141,0.0,0.0,13.389,0.6433333333333333,60
"('chrI', 1, 74)",+,,12.929,1.9173226922034008,11.512925464970229,0.3251428571428583,0.2777142857142832,0.2978571428571413,-8.3,0.0,12.819,0.4904109589041097,73
"('chrI', 1, 226)",+,,17.249,5.521460917862246,3.324236340526028,0.3282857142857146,0.4721428571428563,0.4522857142857137,-24.72708333333329,0.0,64.751,0.396,225
"('chrI', 1, 53)",+,,2.597,0.1255632229753457,2.071473372030659,0.7841428571428594,0.1019999999999998,0.7038571428571356,0.0,0.0,10.552,0.653846153846154,52
"('chrI', 1, 57)",+,,12.288,2.302585092994045,11.512925464970229,0.5201428571428582,0.2665714285714273,0.4478571428571422,0.0,0.0,9.563,0.6053571428571429,56
"('chrI', 1, 194)",+,,9.035,0.0070246149369644,11.512925464970229,0.990857142857143,0.7468571428571362,0.8381428571428621,-48.57499999999998,0.0,50.813,0.5761658031088084,193
"('chrI', 1, 208)",+,,5.559,0.0263439753396019,11.512925464970229,0.8444285714285678,0.3752857142857161,0.8344285714285724,-25.94328358208954,0.0,64.561,0.5241545893719806,207
"('chrI', 1, 292)",+,,10.174,5.809142990314028,11.512925464970229,0.9764285714285716,0.7137142857142758,0.2989999999999979,0.0,0.0,88.074,0.3109965635738831,291
"('chrI', 1, 123)",+,,7.914,1.826350913997674,11.512925464970229,0.470142857142856,0.1742857142857143,0.3561428571428557,-39.65,0.0,35.234,0.5229508196721311,122
"('chrI', 1, 239)",+,,19.721,2.1892564076870427,11.512925464970229,0.575857142857142,0.5322857142857111,0.2904285714285702,-24.22680412371133,0.0,59.075,0.4714285714285714,238
"('chrI', 1, 68)",+,,7.014,4.3428059215206005,11.512925464970229,0.7115714285714241,0.4841428571428597,0.173142857142857,0.0,0.0,18.332,0.5328358208955225,67
"('chrI', 1, 150)",+,,17.628,11.512925464970229,11.512925464970229,0.539857142857141,0.4908571428571445,0.1001428571428571,-27.9,0.0,27.12,0.4832214765100671,149
"('chrI', 1, 58)",+,,11.205,3.963316299815697,11.512925464970229,0.486714285714283,0.3402857142857127,0.3877142857142859,0.0,0.0,14.41,0.5403508771929825,57
"('chrI', 1, 217)",+,,4.371,0.0672087496934499,11.512925464970229,0.5642857142857094,0.213142857142856,0.4618571428571419,-25.4,0.0,64.895,0.4662037037037038,216
"('chrI', 1, 56)",+,,8.639,0.1461825101780814,11.512925464970229,0.7177142857142855,0.2965714285714274,0.3152857142857122,0.0,0.0,14.69,0.4909090909090909,55
"('chrI', 1, 202)",+,,11.135,6.214608098422191,11.512925464970229,0.4524285714285699,0.3835714285714269,0.157,-60.12083333333327,0.0,59.539,0.4203980099502488,201
