ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens,LengthFeature
"('chrXV', 780620, 780777)",+,,12.336,11.512925464970229,11.512925464970229,0.3677142857142861,0.1598571428571423,0.8502857142857179,-7.8999999999999995,0.0,12.486,0.2363057324840764,157
"('chrXII', 712225, 712655)",-,NM_001182175.1,38.536,6.214608098422191,5.521460917862246,0.6639999999999957,0.2538571428571422,0.5657142857142832,-11.285714285714286,0.0,26.42,0.22906976744186047,430
"('chrVI', 53877, 54186)",-,NM_001179927.1,26.951,4.8283137373023015,11.512925464970229,0.829571428571432,0.0661428571428571,0.6545714285714246,-13.4,-6.285714285714286,20.142,0.14822006472491908,309
"('chrXVI', 280873, 281003)",-,,14.21,4.710530701645918,11.512925464970229,0.5792857142857128,0.3548571428571427,0.4102857142857152,0.0,0.0,16.849,0.2953846153846154,130
"('chrXII', 39721, 39900)",-,NM_001181870.1,25.138,4.199705077879927,6.907755278982137,0.7237142857142843,0.8784285714285712,0.3569999999999991,0.0,-7.121978021978022,17.458,0.188268156424581,179
"('chrII', 406527, 406622)",-,NM_001178430.1,20.013,4.074541934925921,0.0191828194167739,0.5492857142857123,0.7038571428571355,0.2745714285714277,0.0,-6.700000000000001,8.797,0.1978947368421053,95
"('chrXVI', 139225, 139364)",+,NM_001184032.1,16.113,4.199705077879927,6.907755278982137,0.6699999999999979,0.5829999999999986,0.5719999999999995,-8.7,0.0,15.471,0.2899280575539568,139
"('chrXV', 552165, 552374)",-,NM_001183541.3,11.899,0.1266976530459575,11.512925464970229,0.7431428571428575,0.5331428571428576,0.2522857142857131,-13.75,-5.074725274725271,15.14,0.19234449760765554,209
"('chrIV', 216657, 216989)",+,,5.084,0.0725706928348353,11.512925464970229,0.8757142857142822,0.1024285714285716,0.5684285714285715,0.0,0.0,20.516,0.19337349397590362,332
"('chrIV', 238898, 239009)",-,NM_001180184.1,14.879,6.907755278982137,11.512925464970229,0.8802857142857137,0.1221428571428574,0.6428571428571385,-3.266666666666667,0.0,15.251,0.2567567567567568,111
