ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens,LengthFeature
"('chrXV', 565945, 566193)",-,,9.058,11.512925464970229,11.512925464970229,0.7957142857142864,0.0087142857142857,0.6407142857142833,-20.43199999999997,0.0,68.732,0.3907258064516128,248
"('chrXVI', 602267, 602341)",-,NM_001184118.1,13.958,1.0051219455807707,11.512925464970229,0.542999999999999,0.4778571428571449,0.4651428571428602,0.0,0.0,13.639,0.5391891891891892,74
"('chrV', 347911, 348102)",-,,41.353,11.512925464970229,3.4420193761824103,0.4457142857142891,0.6348571428571382,0.5398571428571443,-17.077777777777776,-6.7,51.596,0.4916230366492146,191
"('chrXIII', 396060, 396329)",-,NM_001182560.1,19.373,3.540459448995663,11.512925464970229,0.6235714285714254,0.4055714285714296,0.3835714285714296,0.0,0.0,52.045,0.3862453531598512,269
"('chrVI', 123404, 123550)",+,,32.889,11.512925464970229,11.512925464970229,0.475285714285712,0.1181428571428573,0.0454285714285713,-19.126041666666698,0.0,24.86,0.5787671232876711,146
"('chrVI', 123431, 123550)",+,,15.008,11.512925464970229,11.512925464970229,0.6140000000000002,0.1317142857142859,0.2291428571428577,-5.662222222222225,0.0,20.343,0.5428571428571429,119
"('chrIII', 228571, 228701)",+,NM_001178774.1,22.217,11.512925464970229,0.4124897230451287,0.7947142857142869,0.9134285714285736,0.1205714285714289,-4.025,-9.61999999999999,22.517,0.5484615384615383,130
"('chrXV', 467398, 467489)",-,NM_001183493.1,20.518,11.512925464970229,1.1116975282167652,0.6779999999999939,0.3922857142857138,0.2640000000000007,0.0,0.0,13.817,0.5857142857142856,91
"('chrVII', 214852, 215017)",+,NM_001181020.1,14.61,1.5324768712979722,2.017406150760383,0.7187142857142851,0.1325714285714284,0.1304285714285716,-10.387499999999998,-4.077777777777779,35.481,0.423030303030303,165
"('chrXIII', 659667, 659879)",+,,15.552,1.2946271725940668,11.512925464970229,0.2948571428571426,0.0262857142857142,0.261142857142855,-16.946666666666665,0.0,43.49,0.4462264150943396,212
"('chrVII', 878160, 878395)",-,,6.9,0.818710403535291,11.512925464970229,0.8361428571428621,0.4401428571428597,0.5607142857142835,-12.123863636363645,0.0,59.569,0.4008510638297872,235
"('chrXV', 70849, 71018)",-,,15.612,1.995100393246085,11.512925464970229,0.3368571428571432,0.1,0.3075714285714289,0.0,0.0,34.774,0.3905325443786982,169
"('chrXII', 848807, 849095)",-,NM_001182250.1,21.281,2.9565115604007097,6.907755278982137,0.5132857142857142,0.1764285714285706,0.6654285714285662,-20.36829268292683,0.0,77.5,0.3885416666666667,288
"('chrIX', 363237, 363709)",+,NM_001179526.1,15.381,4.605170185988091,11.512925464970229,0.2964285714285709,0.0524285714285715,0.6107142857142838,-15.053999999999998,0.0,137.903,0.358050847457627,472
"('chrIX', 363635, 363709)",+,NM_001179526.1,13.734,6.907755278982137,11.512925464970229,0.1267142857142855,0.0041428571428571,0.1944285714285712,0.0,0.0,11.586,0.6229729729729729,74
"('chrX', 264622, 265088)",-,,19.138,2.282782465697866,0.6733445532637656,0.5161428571428555,0.079,0.3365714285714289,0.0,-5.163793103448277,114.834,0.3349785407725322,466
"('chrXI', 447161, 447242)",-,NM_001179794.3,36.435,5.298317366548036,6.907755278982137,0.2288571428571419,0.2801428571428555,0.3904285714285731,0.0,0.0,14.542,0.5641975308641974,81
"('chrVII', 682948, 683065)",-,NM_001181227.3,26.301,1.8078888511579383,11.512925464970229,0.3682857142857137,0.3885714285714302,0.2283999999999973,-10.421428571428573,0.0,20.364,0.5495726495726495,117
"('chrXII', 609402, 609496)",-,NM_001182120.1,21.377,1.760260802168684,0.8533159327127666,0.6775714285714267,0.5351428571428587,0.4654285714285709,-2.2,-4.357142857142857,17.811,0.5170212765957446,94
"('chrXII', 609355, 609496)",-,NM_001182120.1,18.063,3.079113882493042,11.512925464970229,0.9110000000000004,0.215999999999999,0.6079999999999973,0.0,-6.844565217391305,30.036,0.4106382978723404,141
"('chrXII', 609366, 609496)",-,NM_001182120.1,16.6,1.194022473472768,0.3024573580339353,0.7832857142857149,0.3971428571428558,0.5575714285714256,-2.2,-8.59042553191489,24.022,0.5084615384615384,130
"('chrXIII', 914399, 914648)",-,,60.128,11.512925464970229,6.214608098422191,0.0408571428571428,0.1664285714285715,0.4667142857142879,-5.65,-3.790909090909091,52.672,0.4080321285140562,249
"('chrXIII', 914404, 914648)",-,,61.662,11.512925464970229,6.907755278982137,0.0444285714285714,0.5707142857142795,0.4588571428571454,-5.0,-4.542857142857143,50.386,0.3959016393442623,244
"('chrIV', 676271, 676405)",+,NM_001180418.1,25.49,1.6398971199188088,3.963316299815697,0.3357142857142847,0.4552857142857118,0.1515714285714285,-11.360416666666682,0.0,23.521,0.5455223880597014,134
