ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens,LengthFeature
"('chrI', 1, 75)",+,,22.354,3.4112477175156566,11.512925464970229,0.6687142857142846,0.5679999999999987,0.0562857142857143,0.0,0.0,13.483,0.25810810810810814,74
"('chrI', 1, 197)",+,,13.03,1.1332037334377287,3.575550768806933,0.2182857142857134,0.2589999999999988,0.2725714285714273,-14.734567901234579,0.0,36.698,0.3785714285714285,196
"('chrI', 1, 61)",+,,6.934,0.8940401229393353,11.512925464970229,0.6755714285714263,0.0578571428571428,0.5171428571428569,0.0,0.0,11.45,0.36333333333333334,60
"('chrI', 1, 62)",+,,22.738,1.760260802168684,3.2968373663379125,0.3649999999999999,0.3798571428571413,0.2049999999999981,0.0,0.0,10.535,0.3295081967213115,61
"('chrI', 1, 58)",+,,4.628,0.0954101848046581,11.512925464970229,0.8708571428571438,0.0571428571428571,0.3041428571428543,0.0,0.0,11.665,0.3140350877192982,57
"('chrI', 1, 99)",+,,15.079,11.512925464970229,11.512925464970229,0.5612857142857104,0.6449999999999942,0.3618571428571431,-3.4,0.0,18.121,0.41836734693877553,98
"('chrI', 1, 63)",+,,10.899,0.1791266658974354,11.512925464970229,0.3877142857142863,0.1838571428571427,0.2337142857142846,0.0,0.0,11.77,0.31935483870967746,62
"('chrI', 1, 58)",+,,9.299,2.631089159966082,3.611918412977808,0.5297142857142861,0.2829999999999982,0.304714285714286,0.0,0.0,7.922,0.3771929824561403,57
"('chrI', 1, 60)",+,,16.574,0.7657178733947807,11.512925464970229,0.4777142857142852,0.2515714285714273,0.1779999999999988,0.0,0.0,8.84,0.2661016949152542,59
"('chrI', 1, 146)",+,,24.462,6.214608098422191,11.512925464970229,0.9207142857142868,0.483428571428571,0.2515714285714273,-9.0,0.0,19.665,0.3406896551724138,145
"('chrI', 1, 199)",+,,35.031,11.512925464970229,6.907755278982137,0.4572857142857143,0.6414285714285702,0.2721428571428553,0.0,0.0,24.154,0.2494949494949495,198
"('chrI', 1, 95)",+,,5.151,0.3160815469734789,11.512925464970229,0.6878571428571392,0.0374285714285714,0.2904285714285689,-5.8,0.0,19.827,0.3425531914893617,94
"('chrI', 1, 147)",+,,11.324,2.2730262907525014,11.512925464970229,0.7507142857142773,0.6569999999999949,0.2617142857142832,-9.632142857142853,0.0,12.216,0.26780821917808223,146
"('chrI', 1, 156)",+,,22.521,4.961845129926823,11.512925464970229,0.1972857142857142,0.5771428571428547,0.1054285714285718,-14.138775510204086,0.0,20.25,0.2858064516129032,155
"('chrI', 1, 64)",+,,9.519,0.941608539858445,11.512925464970229,0.8557142857142886,0.600714285714284,0.6135714285714274,0.0,0.0,11.88,0.34603174603174597,63
"('chrI', 1, 69)",+,,12.092,2.120263536200091,11.512925464970229,0.2081428571428571,0.1362857142857142,0.4407142857142838,0.0,0.0,11.476,0.3029411764705882,68
"('chrI', 1, 266)",+,,29.298,3.146555163288575,6.907755278982137,0.0940000000000002,0.5558571428571373,0.511142857142857,-14.185074626865662,0.0,20.505,0.31660377358490566,265
"('chrI', 1, 96)",+,,5.839,0.0608121393967574,11.512925464970229,0.5234285714285681,0.0164285714285714,0.6695714285714242,-3.7499999999999996,0.0,23.55,0.4094736842105263,95
"('chrI', 1, 55)",+,,7.174,0.2850189550322972,2.6882475738060303,0.4839999999999999,0.2061428571428567,0.4211428571428546,0.0,0.0,9.123,0.337037037037037,54
"('chrI', 1, 52)",+,,8.489,1.4354846053106625,11.512925464970229,0.572999999999999,0.2128571428571414,0.3432857142857144,0.0,0.0,7.522,0.28627450980392155,51
