ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens
"('chrXV', 780100, 780297)",+,,10.946,11.512925464970229,0.014098924379501648,0.8390000000000039,0.7318571428571411,0.43485714285714466
"('chrXII', 712705, 713175)",-,NM_001182175.1,22.454,11.512925464970229,3.6888794541139363,0.4338571428571443,0.185857142857142,0.23057142857142654
"('chrVI', 54357, 54706)",-,NM_001179927.1,13.658,0.5533852381847867,2.796881414808826,0.6714285714285709,0.40228571428571547,0.6302857142857123
"('chrXVI', 281353, 281523)",-,,18.068,11.512925464970229,0.04395188752918283,0.9160000000000013,0.45557142857142724,0.2774285714285696
"('chrXII', 40201, 40420)",-,NM_001181870.1,39.618,11.512925464970229,11.512925464970229,0.720714285714279,0.1829999999999995,0.26171428571428323
"('chrII', 407007, 407142)",-,NM_001178430.1,23.816,1.9519282213808764,2.1541650878757723,0.7968571428571417,0.4244285714285692,0.1811428571428568
"('chrXVI', 138705, 138884)",+,NM_001184032.1,24.326,11.512925464970229,0.46840490788203853,0.21742857142856922,0.3164285714285691,0.634857142857139
"('chrXV', 552645, 552894)",-,NM_001183541.3,45.956,11.512925464970229,11.512925464970229,0.3095714285714281,0.13999999999999993,0.5254285714285717
"('chrIV', 216137, 216509)",+,,21.073,5.809142990314028,11.512925464970229,0.3288571428571404,0.19242857142857184,0.46628571428571625
"('chrIV', 239378, 239529)",-,NM_001180184.1,23.76,3.1941832122778293,11.512925464970229,0.4838571428571466,0.11228571428571436,0.06557142857142864
"('chrII', 393160, 393530)",+,NM_001178426.2,17.724,2.551046452292545,11.512925464970229,0.6542857142857115,0.032857142857142814,0.11914285714285763
"('chrX', 435207, 435363)",+,NM_001181435.1,27.847,4.135166556742356,6.214608098422191,0.8001428571428595,0.07914285714285722,0.3607142857142866
"('chrXVI', 623557, 623730)",+,NM_001184125.1,22.354,3.6888794541139363,11.512925464970229,0.7722857142857146,0.5505714285714269,0.29557142857142854
"('chrIII', 107171, 107307)",+,NM_001184518.1,8.828,11.512925464970229,11.512925464970229,0.792142857142855,0.028571428571428557,0.47228571428571453
"('chrIII', 107013, 107130)",+,NM_001184518.1,35.823,11.512925464970229,0.17316361900918903,0.41471428571428426,0.6815714285714224,0.21857142857142875
