ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens
"('chrI', 1, 593)",+,,48.142,11.512925464970229,11.512925464970229,0.519142857142855,0.1395714285714283,0.8582857142857184,0.0,-7.7,28.658,0.1893581081081081
"('chrI', 1, 100)",+,,26.915,5.809142990314028,11.512925464970229,0.1587142857142859,0.5925714285714259,0.340999999999997,-3.9000000000000017,-3.4,12.03,0.403030303030303
"('chrI', 1, 99)",+,,26.917,5.809142990314028,11.512925464970229,0.8624285714285709,0.1625714285714272,0.6869999999999972,0.0,-5.473333333333332,27.186,0.4499999999999999
"('chrI', 1, 340)",+,,55.559,4.710530701645918,11.512925464970229,0.045,0.7659999999999914,0.3195714285714253,-9.233333333333333,-8.255421686746983,16.732,0.24336283185840704
"('chrI', 1, 147)",+,,20.456,6.214608098422191,4.509860006183766,0.8297142857142841,0.7628571428571419,0.7941428571428544,0.0,-8.06494845360826,15.429,0.40410958904109595
"('chrI', 1, 133)",+,,23.983,11.512925464970229,4.3428059215206005,0.0948571428571428,0.6737142857142789,0.5984285714285688,0.0,-8.721999999999992,18.218,0.34015151515151515
"('chrI', 1, 90)",+,,28.405,11.512925464970229,4.135166556742356,0.653142857142853,0.574285714285713,0.0818571428571429,0.0,0.0,6.899,0.4584269662921348
"('chrI', 1, 306)",+,,16.924,1.5005835075220182,1.05268335677971,0.6225714285714249,0.4561428571428589,0.4142857142857153,-12.684615384615386,-4.332142857142858,19.982,0.24819672131147538
"('chrI', 1, 351)",+,,23.57,11.512925464970229,11.512925464970229,0.8131428571428597,0.07,0.6125714285714269,-11.6,0.0,16.643,0.2257142857142857
"('chrI', 1, 395)",+,,37.087,2.2633643798407643,3.0159349808715104,0.5881428571428523,0.5784285714285671,0.4987142857142805,0.0,-11.587000000000014,18.832,0.24137055837563454
"('chrI', 1, 160)",+,,35.736,11.512925464970229,11.512925464970229,0.7927142857142885,0.0342857142857143,0.5475714285714257,-11.18314606741572,-6.9,16.352,0.35471698113207545
"('chrI', 1, 304)",+,,40.831,1.1647520911726548,4.017383521085972,0.5268571428571405,0.2861428571428546,0.2658571428571403,0.0,-7.477906976744189,22.56,0.2759075907590759
"('chrI', 1, 360)",+,,47.2,11.512925464970229,11.512925464970229,0.5744285714285727,0.0537142857142857,0.5398571428571434,0.0,-5.949999999999999,27.873,0.34066852367688016
"('chrI', 1, 308)",+,,9.872,1.4784096500276962,0.0222456089473197,0.7634285714285713,0.5512857142857103,0.8985714285714259,0.0,0.0,45.605,0.31824104234527695
"('chrI', 1, 123)",+,,30.403,11.512925464970229,11.512925464970229,0.0757142857142859,0.5991428571428536,0.417428571428573,-0.8736842105263156,0.0,9.771,0.30163934426229505
"('chrI', 1, 170)",+,,20.051,3.729701448634192,0.4369557751995351,0.5742857142857148,0.4627142857142851,0.4701428571428562,-1.514285714285714,-10.221212121212115,21.269,0.357396449704142
"('chrI', 1, 103)",+,,33.131,4.8283137373023015,3.912023005428146,0.5087142857142853,0.1988571428571416,0.5307142857142815,0.0,0.0,10.812,0.4215686274509804
"('chrI', 1, 82)",+,,13.876,4.074541934925921,11.512925464970229,0.9825714285714284,0.1385714285714282,0.2579999999999999,0.0,0.0,10.554,0.43209876543209874
"('chrI', 1, 164)",+,,35.896,2.8473122684357177,11.512925464970229,0.3862857142857138,0.1972857142857143,0.4921428571428594,0.0,-6.452577319587629,21.739,0.3736196319018405
"('chrI', 1, 276)",+,,39.118,11.512925464970229,11.512925464970229,0.743857142857143,0.6092857142857124,0.2365714285714267,0.0,0.0,25.484,0.3010909090909091
"('chrI', 1, 376)",+,,33.238,3.4112477175156566,2.047942874620465,0.3851428571428578,0.3984285714285731,0.8735714285714297,-12.2,-11.450000000000001,29.009,0.20266666666666663
"('chrI', 1, 513)",+,,28.561,6.907755278982137,4.017383521085972,0.3354285714285731,0.3342857142857124,0.3032857142857149,-13.500000000000002,-5.784210526315792,33.23,0.1923828125
"('chrI', 1, 385)",+,,5.528,0.124430078378177,11.512925464970229,0.9504285714285716,0.058,0.2991428571428541,0.0,-10.532000000000012,22.011,0.27578125
"('chrI', 1, 381)",+,,8.164,0.1887421245968774,2.364460496712133,0.7844285714285731,0.7091428571428554,0.302428571428569,0.0,-7.829787234042553,19.088,0.23815789473684207
"('chrI', 1, 76)",+,,20.89,11.512925464970229,4.509860006183766,0.332142857142857,0.3288571428571426,0.6892857142857101,0.0,0.0,20.107,0.4626666666666666
"('chrI', 1, 151)",+,,28.12,11.512925464970229,6.907755278982137,0.3038571428571422,0.5979999999999974,0.3702857142857165,-4.874074074074072,-10.990526315789477,10.993,0.3393333333333333
"('chrI', 1, 139)",+,,39.082,3.506557897319982,11.512925464970229,0.5157142857142885,0.5232857142857151,0.3852857142857152,0.0,-6.175000000000001,12.935,0.39057971014492754
"('chrI', 1, 66)",+,,15.628,6.907755278982137,11.512925464970229,0.9547142857142872,0.2545714285714267,0.5884285714285682,0.0,0.0,8.393,0.5307692307692308
"('chrI', 1, 126)",+,,20.052,5.298317366548036,11.512925464970229,0.4887142857142867,0.5161428571428543,0.0465714285714285,0.0,-0.22068965517241382,12.857,0.3607999999999999
"('chrI', 1, 302)",+,,37.911,11.512925464970229,11.512925464970229,0.4288571428571436,0.3105714285714294,0.8348571428571462,0.0,0.0,28.284,0.2843853820598007
"('chrI', 1, 78)",+,,35.567,11.512925464970229,11.512925464970229,0.1948571428571426,0.7238571428571388,0.0462857142857143,0.0,0.0,11.049,0.5233766233766233
"('chrI', 1, 58)",+,,10.071,2.4769384801388235,3.036554268074246,0.2322857142857146,0.2422857142857147,0.7087142857142772,0.0,0.0,12.415,0.468421052631579
"('chrI', 1, 152)",+,,51.703,11.512925464970229,11.512925464970229,0.8441428571428621,0.0218571428571428,0.0159999999999999,0.0,-7.40810810810811,12.238,0.3827814569536424
"('chrI', 1, 164)",+,,15.214,2.079441541679836,11.512925464970229,0.6104285714285693,0.6434285714285681,0.3130000000000008,-5.622891566265069,-2.2705882352941176,17.084,0.31104294478527605
"('chrI', 1, 281)",+,,32.876,11.512925464970229,11.512925464970229,0.9355714285714308,0.009,0.4642857142857171,-19.007692307692306,0.0,20.597,0.2785714285714286
"('chrI', 1, 376)",+,,64.854,6.214608098422191,3.772261063052988,0.0625714285714285,0.7505714285714227,0.0454285714285715,0.0,-10.6,60.569,0.3354666666666667
"('chrI', 1, 350)",+,,22.141,1.2310014767138553,11.512925464970229,0.4565714285714276,0.0905714285714286,0.8648571428571488,-18.324242424242424,-11.54387755102041,18.618,0.2335243553008596
"('chrI', 1, 252)",+,,33.826,11.512925464970229,11.512925464970229,0.329428571428571,0.4302857142857155,0.8027142857142902,0.0,0.0,20.26,0.351394422310757
"('chrI', 1, 338)",+,,31.635,11.512925464970229,11.512925464970229,0.7381428571428549,0.5155714285714273,0.36085714285714,-6.599999999999999,0.0,18.95,0.22403560830860533
"('chrI', 1, 421)",+,,28.215,4.710530701645918,11.512925464970229,0.6435714285714275,0.2847142857142864,0.3674285714285727,0.0,-2.8999999999999995,25.107,0.2447619047619048
"('chrI', 1, 249)",+,,23.678,0.6198967188203526,11.512925464970229,0.5739999999999985,0.7125714285714283,0.7331428571428535,-8.833333333333334,-10.19651162790699,22.825,0.33104838709677425
"('chrI', 1, 91)",+,,5.976,3.079113882493042,11.512925464970229,0.6922857142857093,0.1078571428571428,0.5819999999999977,0.0,-6.433333333333332,11.313,0.37333333333333335
"('chrI', 1, 370)",+,,39.777,4.135166556742356,11.512925464970229,0.7677142857142842,0.5298571428571398,0.3898571428571449,-12.563636363636364,-4.354545454545454,17.764,0.23306233062330622
"('chrI', 1, 286)",+,,47.46,11.512925464970229,11.512925464970229,0.1459999999999999,0.5515714285714287,0.2419999999999968,0.0,-9.77291666666667,25.458,0.3112280701754386
"('chrI', 1, 207)",+,,34.041,11.512925464970229,11.512925464970229,0.5718571428571431,0.1395714285714283,0.6974285714285635,0.0,-2.6,14.922,0.2645631067961165
