ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens
"('chrI', 1, 90)",+,,16.319,1.3318061758358208,11.512925464970229,0.4124285714285716,0.1794285714285718,0.2435714285714264,-0.7999999999999999,0.0,12.595,0.4808988764044944
"('chrI', 1, 365)",+,,22.834,3.963316299815697,11.512925464970229,0.5054285714285693,0.5168571428571432,0.7125714285714245,0.0,0.0,28.238,0.22142857142857145
"('chrI', 1, 115)",+,,29.363,5.115995809754082,5.809142990314028,0.7192857142857101,0.4401428571428565,0.6141428571428523,0.0,-2.4214285714285713,21.363,0.4842105263157895
"('chrI', 1, 76)",+,,15.044,4.509860006183766,11.512925464970229,0.6148571428571409,0.0977142857142859,0.4017142857142854,0.0,0.0,11.591,0.5706666666666667
"('chrI', 1, 130)",+,,26.888,6.907755278982137,11.512925464970229,0.7620000000000018,0.1007142857142858,0.3088571428571436,-3.8359999999999985,0.0,10.748,0.3674418604651163
"('chrI', 1, 522)",+,,9.867,11.512925464970229,11.512925464970229,0.2544285714285701,0.0875714285714288,0.8280000000000027,-7.0,0.0,25.34,0.2401151631477927
"('chrI', 1, 399)",+,,26.334,11.512925464970229,11.512925464970229,0.3584285714285716,0.2375714285714289,0.8445714285714327,0.0,0.0,20.438,0.26608040201005023
"('chrI', 1, 97)",+,,8.127,0.3257301400893108,1.067113621608739,0.6362857142857132,0.1942857142857143,0.2324285714285701,0.0,-3.123529411764707,15.142,0.4718750000000001
"('chrI', 1, 114)",+,,25.896,11.512925464970229,11.512925464970229,0.577571428571424,0.0189999999999999,0.6131428571428572,0.0,0.0,32.093,0.470796460176991
"('chrI', 1, 87)",+,,20.523,11.512925464970229,2.796881414808826,0.6185714285714259,0.0860000000000001,0.5721428571428532,0.0,0.0,12.256,0.4441860465116279
"('chrI', 1, 75)",+,,26.526,11.512925464970229,11.512925464970229,0.7049999999999909,0.0214285714285714,0.3288571428571427,0.0,0.0,6.308,0.7297297297297296
"('chrI', 1, 76)",+,,14.967,1.3943265328171548,0.1392620673335076,0.6715714285714232,0.5514285714285676,0.9518571428571438,0.0,0.0,10.344,0.43866666666666665
"('chrI', 1, 299)",+,,17.028,11.512925464970229,6.907755278982137,0.8525714285714319,0.0037142857142857,0.2451428571428545,0.0,0.0,19.424,0.2848993288590604
"('chrI', 1, 325)",+,,23.96,11.512925464970229,11.512925464970229,0.6355714285714258,0.4508571428571415,0.3547142857142871,-7.300000000000001,0.0,28.028,0.25895061728395063
"('chrI', 1, 463)",+,,50.483,11.512925464970229,11.512925464970229,0.6791428571428504,0.8895714285714306,0.6915714285714213,0.0,-8.725,23.558,0.22467532467532472
"('chrI', 1, 508)",+,,43.387,11.512925464970229,4.8283137373023015,0.1577142857142858,0.4612857142857117,0.4037142857142835,0.0,-1.8,20.167,0.22899408284023667
"('chrI', 1, 87)",+,,4.943,0.0725706928348353,11.512925464970229,0.9147142857142864,0.3700000000000006,0.8408571428571475,-4.875,0.0,19.759,0.47441860465116276
"('chrI', 1, 321)",+,,10.104,0.7678707267558817,0.2639655458344648,0.616857142857142,0.763714285714286,0.5831428571428539,-8.004347826086958,-5.9,21.465,0.2540625
"('chrI', 1, 349)",+,,22.993,5.521460917862246,6.214608098422191,0.2348571428571418,0.1735714285714284,0.0234285714285714,-18.626785714285717,0.0,31.748,0.339080459770115
"('chrI', 1, 532)",+,,17.477,11.512925464970229,11.512925464970229,0.4530000000000006,0.32,0.5617142857142832,0.0,0.0,25.994,0.2523540489642185
"('chrI', 1, 85)",+,,24.573,1.6713133161521878,3.270169119255751,0.289571428571429,0.0607142857142857,0.1140000000000006,0.0,-4.1,11.23,0.4714285714285714
"('chrI', 1, 321)",+,,15.006,11.512925464970229,11.512925464970229,0.6174285714285699,0.212142857142855,0.9941428571428572,-6.2,0.0,22.423,0.26187499999999997
"('chrI', 1, 88)",+,,11.537,0.8533159327127666,0.3725140079684785,0.7787142857142851,0.7954285714285699,0.3037142857142846,0.0,-7.233333333333334,14.152,0.4735632183908046
"('chrI', 1, 103)",+,,18.334,3.2441936328524905,4.961845129926823,0.6401428571428546,0.4435714285714269,0.2144285714285708,-3.799999999999998,0.0,14.196,0.37450980392156863
"('chrI', 1, 360)",+,,14.564,5.521460917862246,11.512925464970229,0.4074285714285724,0.4011428571428586,0.5314285714285668,-3.6,0.0,35.016,0.2757660167130919
"('chrI', 1, 132)",+,,10.593,0.0030045090202987,0.5942072327050416,0.2497142857142857,0.3238571428571432,0.2829999999999991,-3.645762711864409,-3.1627906976744184,15.047,0.4687022900763359
"('chrI', 1, 82)",+,,18.321,2.718100536955712,1.9379419794061368,0.9914285714285712,0.5701428571428507,0.3450000000000005,0.0,0.0,10.728,0.3679012345679012
"('chrI', 1, 75)",+,,22.446,6.214608098422191,6.214608098422191,0.1909999999999993,0.0844285714285715,0.2744285714285705,0.0,0.0,14.925,0.518918918918919
"('chrI', 1, 91)",+,,19.027,6.214608098422191,2.002480500543708,0.3942857142857161,0.0298571428571428,0.5785714285714295,0.0,-3.1,16.521,0.5211111111111111
"('chrI', 1, 359)",+,,8.758,0.2943710606025775,11.512925464970229,0.901428571428569,0.1808571428571428,0.452857142857141,-13.00000000000001,0.0,23.38,0.25474860335195526
"('chrI', 1, 398)",+,,30.999,11.512925464970229,6.907755278982137,0.2035714285714265,0.6245714285714257,0.5959999999999981,0.0,-5.4,15.892,0.20755667506297232
"('chrI', 1, 76)",+,,22.3,2.0099154790312257,11.512925464970229,0.7498571428571432,0.0262857142857142,0.0207142857142857,0.0,0.0,11.741,0.6746666666666666
"('chrI', 1, 410)",+,,36.341,11.512925464970229,11.512925464970229,0.6422857142857132,0.1607142857142856,0.3940000000000017,-5.2,0.0,22.536,0.21589242053789728
"('chrI', 1, 498)",+,,22.694,11.512925464970229,11.512925464970229,0.808857142857143,0.4351428571428592,0.2388571428571416,-7.879999999999998,0.0,26.363,0.2529175050301811
"('chrI', 1, 389)",+,,14.035,4.422848629194137,0.3024573580339353,0.3598571428571417,0.7371428571428568,0.7241428571428545,0.0,-11.935416666666667,36.551,0.2608247422680412
"('chrI', 1, 420)",+,,33.217,3.863232841258714,3.649658740960655,0.3661428571428571,0.3257142857142849,0.3717142857142859,-7.5,-3.469565217391303,17.981,0.20310262529832937
"('chrI', 1, 79)",+,,10.671,0.0439518875291828,11.512925464970229,0.6991428571428484,0.0904285714285715,0.0752857142857143,0.0,0.0,14.504,0.5474358974358975
"('chrI', 1, 95)",+,,19.082,4.605170185988091,0.3119747650208255,0.296428571428572,0.3594285714285717,0.3114285714285692,0.0,-6.1141025641025575,11.89,0.4117021276595745
"('chrI', 1, 95)",+,,21.475,6.907755278982137,1.5994875815809322,0.3114285714285709,0.0782857142857143,0.2988571428571416,0.0,-1.7090909090909099,7.96,0.36914893617021277
"('chrI', 1, 76)",+,,10.578,11.512925464970229,11.512925464970229,0.9458571428571432,0.0021428571428571,0.279999999999997,0.0,0.0,10.492,0.5066666666666667
"('chrI', 1, 78)",+,,11.684,4.961845129926823,2.995732273553991,0.4517142857142879,0.0647142857142857,0.3985714285714252,0.0,0.0,13.278,0.4597402597402597
"('chrI', 1, 96)",+,,37.429,5.809142990314028,11.512925464970229,0.5974285714285684,0.8097142857142879,0.1421428571428575,-2.75,0.0,8.374,0.5326315789473683
"('chrI', 1, 71)",+,,19.469,11.512925464970229,11.512925464970229,0.4814285714285694,0.3374285714285726,0.4155714285714292,0.0,0.0,10.814,0.44000000000000006
"('chrI', 1, 79)",+,,26.94,11.512925464970229,0.0921152889078056,0.3345714285714282,0.5799999999999987,0.607142857142854,0.0,-0.32,10.683,0.5012820512820513
"('chrI', 1, 399)",+,,17.726,11.512925464970229,11.512925464970229,0.5611428571428544,0.8151428571428591,0.5482857142857098,-10.254545454545452,0.0,36.322,0.3231155778894473
"('chrI', 1, 306)",+,,49.219,11.512925464970229,4.017383521085972,0.8702857142857194,0.4311428571428553,0.1881428571428569,0.0,-4.2,30.794,0.299672131147541
"('chrI', 1, 55)",+,,11.015,5.521460917862246,11.512925464970229,0.8201428571428585,0.8211428571428586,0.4864285714285715,0.0,0.0,12.876,0.4611111111111111
"('chrI', 1, 53)",+,,6.234,0.3696154552144672,11.512925464970229,0.6442857142857101,0.139999999999999,0.7815714285714304,0.0,0.0,11.637,0.5423076923076924
"('chrI', 1, 88)",+,,18.576,2.538307426515116,2.9565115604007097,0.5664285714285725,0.0800000000000001,0.5781428571428548,0.0,-1.725,16.766,0.4919540229885057
"('chrI', 1, 125)",+,,28.599,4.710530701645918,0.4338645826298623,0.7087142857142839,0.6907142857142825,0.5630000000000025,-7.472826086956521,0.0,12.25,0.4475806451612903
"('chrI', 1, 483)",+,,25.946,3.324236340526028,3.863232841258714,0.7147142857142873,0.5938571428571416,0.2989999999999968,0.0,0.0,31.84,0.23257261410788382
"('chrI', 1, 390)",+,,50.763,11.512925464970229,11.512925464970229,0.6952857142857148,0.6514285714285741,0.7982857142857159,0.0,0.0,19.658,0.25681233933161945
"('chrI', 1, 111)",+,,25.161,3.816712825623821,3.101092789211817,0.8324285714285752,0.5415714285714238,0.3181428571428559,0.0,-1.9,12.781,0.34363636363636363
"('chrI', 1, 412)",+,,3.461,0.0222456089473197,0.0954101848046581,0.9774285714285716,0.6712857142857086,0.5511428571428516,0.0,-2.9,27.414,0.22627737226277372
"('chrI', 1, 306)",+,,31.554,5.521460917862246,2.333044300478754,0.3578571428571419,0.7861428571428551,0.5378571428571397,0.0,0.0,24.821,0.2586885245901639
"('chrI', 1, 309)",+,,15.989,11.512925464970229,11.512925464970229,0.8194285714285743,0.1401428571428576,0.3810000000000006,-10.066101694915252,0.0,15.185,0.26720779220779217
"('chrI', 1, 361)",+,,19.342,6.214608098422191,1.8838747581358608,0.3424285714285711,0.2317142857142862,0.6335714285714271,-7.0,-0.7714285714285715,26.768,0.3202777777777778
"('chrI', 1, 396)",+,,33.041,11.512925464970229,11.512925464970229,0.6354285714285699,0.5895714285714267,0.1352857142857136,-14.183333333333335,0.0,37.184,0.2972151898734178
"('chrI', 1, 424)",+,,34.191,4.422848629194137,11.512925464970229,0.0535714285714285,0.4290000000000031,0.0472857142857143,-17.23333333333333,-2.850000000000003,18.571,0.23735224586288414
"('chrI', 1, 526)",+,,25.777,6.907755278982137,11.512925464970229,0.5367142857142859,0.6118571428571408,0.4485714285714262,-12.110000000000003,-3.299999999999998,24.65,0.19561904761904766
"('chrI', 1, 85)",+,,16.055,11.512925464970229,4.8283137373023015,0.7379999999999901,0.0162857142857142,0.4244285714285739,0.0,0.0,19.557,0.4023809523809524
"('chrI', 1, 71)",+,,4.991,0.002002002670673,0.0943106794712412,0.4488571428571459,0.6037142857142822,0.856857142857149,0.0,0.0,14.553,0.4842857142857143
"('chrI', 1, 104)",+,,23.553,6.907755278982137,6.907755278982137,0.5451428571428562,0.262285714285713,0.5159999999999988,-0.7071428571428572,0.0,20.249,0.4349514563106796
"('chrI', 1, 327)",+,,55.797,11.512925464970229,11.512925464970229,0.5790000000000008,0.5142857142857133,0.850571428571434,0.0,-1.0,16.521,0.2907975460122699
"('chrI', 1, 338)",+,,30.121,6.907755278982137,4.509860006183766,0.094142857142857,0.8808571428571448,0.7119999999999967,0.0,-1.5,26.973,0.32047477744807124
"('chrI', 1, 103)",+,,11.215,11.512925464970229,11.512925464970229,0.9437142857142878,0.1108571428571428,0.4257142857142881,0.0,0.0,14.903,0.4068627450980392
"('chrI', 1, 498)",+,,46.36,11.512925464970229,11.512925464970229,0.7844285714285716,0.0085714285714285,0.7082857142857046,0.0,-2.8,29.011,0.24949698189134809
"('chrI', 1, 411)",+,,11.332,0.3065251602532608,0.327116141697188,0.5279999999999979,0.2352857142857123,0.6104285714285694,0.0,-6.434328358208963,25.585,0.2517073170731708
"('chrI', 1, 72)",+,,5.678,0.0161293819298836,11.512925464970229,0.4630000000000019,0.0215714285714285,0.6191428571428531,0.0,0.0,14.777,0.5535211267605634
"('chrI', 1, 80)",+,,20.315,6.907755278982137,2.4769384801388235,0.3842857142857142,0.3254285714285706,0.4995714285714257,0.0,-3.4,13.827,0.430379746835443
"('chrI', 1, 545)",+,,31.984,11.512925464970229,11.512925464970229,0.8152857142857154,0.7644285714285678,0.223000000000001,0.0,0.0,37.076,0.28602941176470587
"('chrI', 1, 257)",+,,37.292,11.512925464970229,11.512925464970229,0.7511428571428529,0.4402857142857167,0.4207142857142872,-6.658441558441562,-11.08787878787878,19.375,0.24453125
"('chrI', 1, 116)",+,,27.603,11.512925464970229,11.512925464970229,0.8260000000000033,0.6591428571428523,0.2985714285714292,-6.399999999999995,0.0,17.616,0.5095652173913043
"('chrI', 1, 76)",+,,15.531,5.809142990314028,11.512925464970229,0.3421428571428599,0.2985714285714294,0.8635714285714275,0.0,0.0,13.256,0.4333333333333334
"('chrI', 1, 86)",+,,24.701,4.199705077879927,11.512925464970229,0.6158571428571382,0.7502857142857117,0.5259999999999994,0.0,0.0,14.257,0.37176470588235294
"('chrI', 1, 78)",+,,21.285,11.512925464970229,11.512925464970229,0.0108571428571428,0.3589999999999983,0.5138571428571416,0.0,0.0,16.563,0.4922077922077922
"('chrI', 1, 101)",+,,16.405,11.512925464970229,3.4112477175156566,0.9272857142857136,0.2075714285714275,0.9700000000000016,-5.472602739726027,0.0,10.125,0.34299999999999997
"('chrI', 1, 193)",+,,15.233,2.864704011147587,6.907755278982137,0.7760000000000004,0.1585714285714285,0.248999999999998,0.0,-3.783333333333333,17.429,0.34062499999999996
"('chrI', 1, 92)",+,,10.404,0.7614260213132397,1.058430499035278,0.5448571428571433,0.3094285714285724,0.4707142857142855,0.0,-0.06666666666666667,16.852,0.41098901098901097
"('chrI', 1, 98)",+,,32.263,6.214608098422191,11.512925464970229,0.6687142857142827,0.7684285714285705,0.2287142857142853,0.0,0.0,17.391,0.4804123711340207
"('chrI', 1, 61)",+,,3.337,0.0314906670913708,11.512925464970229,0.7997142857142778,0.0181428571428571,0.3054285714285683,0.0,0.0,14.075,0.6050000000000001
"('chrI', 1, 334)",+,,26.763,11.512925464970229,11.512925464970229,0.297285714285712,0.0145714285714285,0.549999999999996,0.0,0.0,16.139,0.23483483483483486
"('chrI', 1, 408)",+,,40.367,11.512925464970229,6.214608098422191,0.7085714285714292,0.2997142857142852,0.5842857142857117,0.0,-7.99240506329114,20.175,0.22751842751842752
"('chrI', 1, 393)",+,,8.004,0.262664309476493,6.214608098422191,0.4912857142857136,0.0905714285714286,0.7754285714285734,-6.900000000000001,-3.8999999999999995,24.45,0.2755102040816327
"('chrI', 1, 434)",+,,28.138,11.512925464970229,11.512925464970229,0.9015714285714316,0.0122857142857142,0.2471428571428552,-3.0,0.0,30.601,0.29930715935334873
"('chrI', 1, 549)",+,,25.26,11.512925464970229,3.146555163288575,0.4745714285714326,0.8477142857142883,0.7372857142857151,0.0,-4.414285714285714,35.231,0.1832116788321168
"('chrI', 1, 379)",+,,7.556,11.512925464970229,11.512925464970229,0.7108571428571444,0.0252857142857142,0.3094285714285688,0.0,0.0,17.427,0.23994708994708996
"('chrI', 1, 271)",+,,17.916,4.509860006183766,11.512925464970229,0.7462857142857147,0.3998571428571414,0.6328571428571395,0.0,-3.4,21.307,0.3314814814814815
