ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens,LengthFeature
"('chrI', 1, 257)",+,,19.324,2.513306124309698,11.512925464970229,0.4641428571428581,0.4940000000000017,0.3907142857142879,-21.151351351351355,0.0,25.793,0.2859375,256
"('chrI', 1, 62)",+,,8.165,4.605170185988091,11.512925464970229,0.7547142857142851,0.0045714285714285,0.3315714285714263,0.0,0.0,13.746,0.4065573770491803,61
"('chrI', 1, 84)",+,,16.389,6.907755278982137,5.298317366548036,0.3778571428571417,0.0405714285714285,0.6975714285714202,0.0,0.0,13.565,0.2819277108433735,83
"('chrI', 1, 157)",+,,19.307,4.017383521085972,1.6296406197516198,0.5621428571428541,0.2075714285714279,0.5168571428571401,-11.238235294117642,-4.599999999999997,16.893,0.2628205128205128,156
"('chrI', 1, 280)",+,,20.874,4.017383521085972,11.512925464970229,0.3157142857142858,0.1184285714285716,0.1028571428571428,-14.21428571428573,0.0,22.499,0.25017921146953404,279
"('chrI', 1, 71)",+,,6.153,0.1009259185899605,0.4019712188539085,0.6547142857142819,0.4218571428571427,0.6011428571428533,0.0,0.0,21.143,0.3828571428571429,70
"('chrI', 1, 75)",+,,10.725,2.05572501506252,6.907755278982137,0.6522857142857149,0.2329999999999986,0.4877142857142822,0.0,0.0,16.594,0.2797297297297297,74
"('chrI', 1, 63)",+,,14.907,0.583396316600826,11.512925464970229,0.2971428571428569,0.1547142857142857,0.2465714285714284,0.0,0.0,6.669,0.28548387096774197,62
"('chrI', 1, 216)",+,,21.367,1.9173226922034008,0.9702190738997108,0.2827142857142855,0.4165714285714284,0.2395714285714272,-12.052238805970147,-0.5,25.431,0.2809302325581395,215
"('chrI', 1, 356)",+,,16.7,11.512925464970229,1.0078579253996456,0.7648571428571446,0.2012857142857144,0.2954285714285715,-10.654666666666676,-2.3,19.231,0.2053521126760563,355
"('chrI', 1, 316)",+,,5.178,0.247180129142451,0.1450257720502577,0.656142857142853,0.0299999999999999,0.5212857142857146,-14.692592592592591,-3.699999999999998,24.374,0.27587301587301594,315
"('chrI', 1, 144)",+,,21.804,6.214608098422191,11.512925464970229,0.7054285714285623,0.6962857142857056,0.715714285714282,-13.687755102040809,0.0,19.289,0.3384615384615384,143
"('chrI', 1, 109)",+,,17.182,5.298317366548036,6.907755278982137,0.5621428571428514,0.5855714285714265,0.5547142857142806,-5.033333333333332,0.0,19.129,0.2462962962962963,108
"('chrI', 1, 325)",+,,13.149,5.521460917862246,0.6951491832306184,0.569857142857141,0.0942857142857145,0.4887142857142867,-10.87042253521126,0.0,20.557,0.19722222222222224,324
"('chrI', 1, 205)",+,,21.326,11.512925464970229,11.512925464970229,0.3271428571428582,0.0469999999999999,0.7587142857142865,-13.475,0.0,21.22,0.2416666666666667,204
"('chrI', 1, 299)",+,,28.269,11.512925464970229,5.809142990314028,0.71871428571428,0.2937142857142851,0.1928571428571417,-16.509259259259256,0.0,23.265,0.2932885906040269,298
"('chrI', 1, 76)",+,,12.827,1.584745299843729,11.512925464970229,0.9610000000000004,0.0049999999999999,0.4322857142857134,0.0,0.0,12.693,0.364,75
"('chrI', 1, 308)",+,,43.5,11.512925464970229,11.512925464970229,0.6367142857142827,0.4327142857142887,0.1372857142857145,0.0,-3.0,18.981,0.14723127035830622,307
"('chrI', 1, 199)",+,,16.811,0.9288695140810151,11.512925464970229,0.5614285714285697,0.2684285714285718,0.1407142857142856,0.0,0.0,26.01,0.22626262626262622,198
"('chrI', 1, 167)",+,,28.937,4.8283137373023015,11.512925464970229,0.4164285714285701,0.1454285714285714,0.5151428571428556,-16.769072164948465,0.0,25.358,0.30301204819277106,166
"('chrI', 1, 136)",+,,23.32,11.512925464970229,11.512925464970229,0.8548571428571469,0.122142857142857,0.304428571428571,-15.66702127659572,0.0,22.819,0.23925925925925928,135
"('chrI', 1, 589)",+,,30.85,11.512925464970229,11.512925464970229,0.618857142857141,0.1602857142857138,0.7505714285714274,-17.9,0.0,33.338,0.16020408163265307,588
"('chrI', 1, 72)",+,,23.116,5.809142990314028,11.512925464970229,0.0001428571428571,0.9070000000000032,0.4081428571428555,0.0,0.0,13.633,0.4225352112676056,71
"('chrI', 1, 68)",+,,12.556,0.5447271754416722,0.0429075010112765,0.3741428571428585,0.7598571428571353,0.6174285714285704,0.0,0.0,10.963,0.32537313432835824,67
"('chrI', 1, 89)",+,,20.792,0.7031975164134467,11.512925464970229,0.2408571428571434,0.2355714285714288,0.33,0.0,0.0,8.405,0.3431818181818182,88
"('chrI', 1, 74)",+,,23.235,11.512925464970229,6.907755278982137,0.7457142857142856,0.2108571428571433,0.3760000000000011,0.0,0.0,7.073,0.24657534246575344,73
"('chrI', 1, 354)",+,,23.773,2.882403588246988,6.214608098422191,0.3382857142857137,0.1564285714285712,0.3798571428571423,-12.024999999999999,0.0,28.824,0.1745042492917847,353
"('chrI', 1, 99)",+,,26.273,1.9519282213808764,11.512925464970229,0.4277142857142864,0.3348571428571422,0.1907142857142857,-4.4,0.0,12.736,0.24795918367346936,98
"('chrI', 1, 368)",+,,39.685,11.512925464970229,11.512925464970229,0.1852857142857138,0.0814285714285715,0.1341428571428559,-48.64,0.0,42.889,0.2662125340599455,367
"('chrI', 1, 382)",+,,13.715,11.512925464970229,11.512925464970229,0.4400000000000023,0.1664285714285714,0.4557142857142852,-26.271717171717132,0.0,39.148,0.2905511811023622,381
"('chrI', 1, 359)",+,,27.964,2.0249533563957662,2.071473372030659,0.2132857142857141,0.0751428571428571,0.3027142857142846,-14.402409638554218,-3.8535714285714326,19.385,0.21340782122905028,358
"('chrI', 1, 330)",+,,21.067,1.6245515502441483,1.720369473141382,0.3377142857142863,0.345428571428572,0.466285714285714,-26.087,-1.156962025316455,25.563,0.23890577507598781,329
"('chrI', 1, 87)",+,,20.537,11.512925464970229,11.512925464970229,0.4918571428571419,0.0121428571428571,0.2094285714285696,0.0,0.0,7.956,0.32674418604651156,86
"('chrI', 1, 77)",+,,35.792,11.512925464970229,11.512925464970229,0.0175714285714285,0.0485714285714285,0.5592857142857086,0.0,0.0,8.189,0.4171052631578947,76
"('chrI', 1, 61)",+,,10.572,1.5945492999403497,11.512925464970229,0.2932857142857141,0.085,0.6947142857142782,0.0,0.0,12.851,0.4050000000000001,60
"('chrI', 1, 79)",+,,11.556,0.6772738314036552,11.512925464970229,0.5212857142857144,0.2642857142857138,0.4348571428571395,0.0,0.0,15.308,0.291025641025641,78
"('chrI', 1, 75)",+,,14.041,11.512925464970229,11.512925464970229,0.7155714285714244,0.5588571428571373,0.8504285714285769,0.0,0.0,15.651,0.45675675675675675,74
"('chrI', 1, 79)",+,,15.357,1.5141277326297755,4.017383521085972,0.3964285714285693,0.4947142857142876,0.423714285714286,-1.1,0.0,19.033,0.42948717948717957,78
"('chrI', 1, 64)",+,,11.276,0.1996711951290677,6.214608098422191,0.5401428571428589,0.0649999999999999,0.1632857142857146,0.0,0.0,9.837,0.319047619047619,63
"('chrI', 1, 267)",+,,12.516,0.8675005677047231,0.5464528014091419,0.6619999999999989,0.0824285714285715,0.2991428571428558,-14.815254237288146,-1.6461538461538465,61.382,0.35150375939849626,266
"('chrI', 1, 68)",+,,6.339,0.5344354894051245,11.512925464970229,0.7678571428571448,0.2575714285714295,0.4632857142857107,0.0,0.0,15.779,0.30149253731343284,67
"('chrI', 1, 100)",+,,5.09,0.0050125418235442,11.512925464970229,0.8435714285714291,0.0107142857142857,0.5561428571428523,-8.799999999999997,0.0,17.682,0.3606060606060607,99
"('chrI', 1, 101)",+,,10.541,0.3974969384589874,3.170085660698769,0.3797142857142841,0.0741428571428572,0.4639999999999981,0.0,-0.3,14.971,0.305,100
"('chrI', 1, 140)",+,,15.21,0.7402387880937958,2.7333680090865,0.521428571428567,0.1059999999999999,0.3610000000000007,-8.15625,0.0,18.169,0.3172661870503597,139
"('chrI', 1, 406)",+,,22.308,4.509860006183766,4.961845129926823,0.141857142857143,0.1669999999999996,0.4414285714285711,-12.65,0.0,24.306,0.2096296296296296,405
"('chrI', 1, 380)",+,,9.487,0.1266976530459575,11.512925464970229,0.7857142857142846,0.0448571428571429,0.0802857142857144,-18.5,0.0,31.641,0.22902374670184694,379
"('chrI', 1, 280)",+,,48.551,11.512925464970229,11.512925464970229,0.457714285714284,0.7301428571428535,0.6382857142857097,0.0,0.0,36.76,0.22939068100358423,279
"('chrI', 1, 314)",+,,17.965,0.390084006069862,2.24431618487007,0.5304285714285734,0.132857142857143,0.2865714285714265,-22.714754098360675,-0.20000000000000004,29.746,0.26677316293929715,313
"('chrI', 1, 345)",+,,33.346,11.512925464970229,11.512925464970229,0.7757142857142854,0.922428571428571,0.5538571428571379,0.0,0.0,29.545,0.25988372093023254,344
"('chrI', 1, 308)",+,,21.625,4.199705077879927,0.579818495252942,0.9508571428571436,0.2294285714285715,0.1739999999999997,-18.7,-4.088157894736837,23.947,0.2517915309446255,307
"('chrI', 1, 441)",+,,44.266,11.512925464970229,5.521460917862246,0.3485714285714286,0.2229999999999991,0.1165714285714288,0.0,0.0,31.54,0.21568181818181817,440
"('chrI', 1, 67)",+,,23.715,11.512925464970229,2.7488721956224653,0.2878571428571427,0.2719999999999991,0.4732857142857113,0.0,0.0,9.365,0.38787878787878793,66
"('chrI', 1, 69)",+,,9.728,1.0328245481301066,11.512925464970229,0.6102857142857109,0.4487142857142833,0.3204285714285712,0.0,0.0,12.854,0.3088235294117647,68
"('chrI', 1, 203)",+,,25.398,11.512925464970229,1.987774353154012,0.5408571428571386,0.81457142857143,0.4514285714285735,-15.421428571428548,-2.2230769230769236,17.257,0.31732673267326733,202
"('chrI', 1, 109)",+,,16.786,6.214608098422191,1.3205066205818874,0.6507142857142822,0.3627142857142865,0.7875714285714249,0.0,-4.990804597701156,12.842,0.2416666666666667,108
"('chrI', 1, 74)",+,,10.379,0.1131686981056379,3.079113882493042,0.768428571428573,0.172,0.540714285714282,0.0,0.0,17.657,0.3726027397260274,73
"('chrI', 1, 523)",+,,17.657,1.058430499035278,2.0874737133771,0.6439999999999998,0.2721428571428562,0.5454285714285693,-51.32000000000003,-2.8609756097560974,61.215,0.26379310344827583,522
"('chrI', 1, 86)",+,,7.002,0.0030045090202987,11.512925464970229,0.9984285714285714,0.0002857142857142,0.0,-3.4533333333333323,0.0,15.849,0.3764705882352941,85
"('chrI', 1, 110)",+,,21.121,11.512925464970229,3.101092789211817,0.2685714285714259,0.7908571428571443,0.7957142857142876,-0.9,-10.248000000000017,14.818,0.2467889908256881,109
"('chrI', 1, 70)",+,,9.192,1.0966142860054366,0.6931471805599453,0.6221428571428564,0.4618571428571424,0.3860000000000004,0.0,0.0,10.661,0.28695652173913044,69
"('chrI', 1, 81)",+,,6.31,1.783791299578878,6.907755278982137,0.8931428571428586,0.201999999999999,0.520142857142853,0.0,0.0,7.751,0.33125,80
"('chrI', 1, 70)",+,,11.935,0.5124936808666878,11.512925464970229,0.7092857142857145,0.2612857142857124,0.5205714285714274,0.0,0.0,13.201,0.2507246376811593,69
"('chrI', 1, 101)",+,,24.188,3.575550768806933,11.512925464970229,0.5155714285714287,0.3889999999999981,0.4064285714285725,-7.657142857142859,0.0,10.817,0.271,100
"('chrI', 1, 68)",+,,3.581,0.0544561857960588,0.03252319170556,0.7089999999999917,0.6741428571428507,0.2892857142857113,0.0,0.0,6.59,0.25074626865671645,67
"('chrI', 1, 296)",+,,27.563,4.074541934925921,2.120263536200091,0.4355714285714284,0.297999999999998,0.349285714285713,-21.691752577319573,-0.5736842105263159,25.449,0.24677966101694918,295
"('chrI', 1, 360)",+,,15.826,0.7765287894989963,11.512925464970229,0.6025714285714273,0.2144285714285699,0.3827142857142861,-7.8750000000000036,0.0,26.346,0.2682451253481894,359
"('chrI', 1, 361)",+,,25.97,2.453407982728629,0.432322562278047,0.9431428571428572,0.2295714285714282,0.2787142857142855,-11.566666666666668,-2.1000000000000005,27.205,0.21888888888888886,360
"('chrI', 1, 343)",+,,13.499,0.6539264674066639,2.6036901857779675,0.5715714285714292,0.0999999999999999,0.3197142857142854,-13.222340425531913,0.0,25.009,0.2558479532163742,342
"('chrI', 1, 350)",+,,38.776,5.115995809754082,11.512925464970229,0.260142857142857,0.3641428571428601,0.2128571428571417,-15.597979797979777,0.0,21.074,0.21146131805157595,349
"('chrI', 1, 96)",+,,11.805,2.0099154790312257,0.0010005003335835,0.5977142857142862,0.6942857142857105,0.5921428571428576,0.0,-15.25,14.871,0.2094736842105263,95
"('chrI', 1, 102)",+,,21.83,11.512925464970229,3.772261063052988,0.3739999999999991,0.0567142857142857,0.8021428571428587,0.0,0.0,22.161,0.4158415841584159,101
"('chrI', 1, 68)",+,,16.883,2.453407982728629,11.512925464970229,0.2687142857142859,0.0378571428571428,0.1837142857142857,0.0,0.0,7.63,0.3238805970149254,67
"('chrI', 1, 73)",+,,17.206,1.5141277326297755,11.512925464970229,0.4748571428571421,0.3104285714285706,0.3629999999999999,0.0,0.0,7.032,0.23472222222222222,72
"('chrI', 1, 275)",+,,22.188,3.1941832122778293,1.6928195213731514,0.568285714285711,0.5132857142857155,0.1247142857142858,-16.52121212121212,-1.3,24.131,0.28102189781021897,274
"('chrI', 1, 66)",+,,8.799,0.2344573112144831,11.512925464970229,0.5180000000000011,0.0750000000000001,0.3144285714285711,0.0,0.0,9.83,0.32769230769230767,65
"('chrI', 1, 87)",+,,9.365,0.8301130356331028,0.0080321716972642,0.435857142857143,0.0634285714285715,0.2498571428571415,0.0,-4.399999999999996,12.608,0.3116279069767442,86
"('chrI', 1, 386)",+,,24.606,4.074541934925921,6.907755278982137,0.3647142857142858,0.5051428571428547,0.3874285714285715,-22.328125000000004,0.0,39.285,0.2535064935064935,385
"('chrI', 1, 455)",+,,6.867,0.4716049106127093,1.4146938356415886,0.7467142857142851,0.1045714285714287,0.5897142857142833,-8.899999999999999,0.0,36.62,0.2881057268722468,454
"('chrI', 1, 247)",+,,26.376,3.2441936328524905,2.2926347621408776,0.4878571428571419,0.1415714285714285,0.410428571428572,-14.372448979591837,0.0,17.213,0.23373983739837398,246
"('chrI', 1, 474)",+,,37.403,11.512925464970229,11.512925464970229,0.3995714285714304,0.653142857142851,0.7062857142857052,-18.881443298969103,0.0,34.342,0.17737843551797042,473
"('chrI', 1, 281)",+,,18.158,3.146555163288575,11.512925464970229,0.5718571428571454,0.3137142857142859,0.3719999999999993,-28.909782608695654,0.0,39.514,0.27999999999999997,280
"('chrI', 1, 83)",+,,15.855,3.0576076772720784,1.4610179073158271,0.482000000000002,0.0977142857142858,0.0997142857142856,0.0,-3.4083333333333328,10.038,0.29878048780487804,82
"('chrI', 1, 548)",+,,32.727,3.506557897319982,11.512925464970229,0.365571428571429,0.7281428571428542,0.372999999999999,-24.0666666666667,0.0,31.324,0.2612431444241316,547
"('chrI', 1, 88)",+,,4.74,0.0725706928348353,11.512925464970229,0.526857142857142,0.0061428571428571,0.4892857142857126,-6.764516129032262,0.0,20.218,0.38045977011494253,87
"('chrI', 1, 337)",+,,17.404,0.916290731874155,3.912023005428146,0.610142857142854,0.3678571428571444,0.2914285714285725,-19.580555555555563,0.0,27.77,0.2714285714285714,336
"('chrI', 1, 232)",+,,30.823,11.512925464970229,11.512925464970229,0.1801428571428565,0.6292857142857116,0.4918571428571455,-13.68461538461539,0.0,21.219,0.3056277056277056,231
"('chrI', 1, 309)",+,,19.685,3.912023005428146,3.611918412977808,0.4111428571428592,0.0427142857142857,0.2748571428571411,-13.152999999999997,0.0,26.534,0.23506493506493503,308
"('chrI', 1, 58)",+,,11.925,2.407945608651872,11.512925464970229,0.7448571428571407,0.7595714285714306,0.2422857142857137,0.0,0.0,8.246,0.30701754385964913,57
"('chrI', 1, 143)",+,,24.791,4.710530701645918,2.937463365430016,0.4969999999999966,0.0464285714285714,0.4682857142857116,-8.938297872340423,0.0,19.261,0.28169014084507044,142
