ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens,LengthFeature
"('chrI', 1, 78)",+,,24.846,11.512925464970229,11.512925464970229,0.8744285714285741,0.7762857142857092,0.4411428571428592,0.0,0.0,11.11,0.5571428571428572,77
"('chrI', 1, 219)",+,,14.8,5.809142990314028,4.710530701645918,0.4128571428571423,0.5747142857142836,0.6877142857142802,0.0,0.0,24.369,0.31330275229357796,218
"('chrI', 1, 65)",+,,19.99,5.521460917862246,11.512925464970229,0.0542857142857143,0.2854285714285685,0.6427142857142804,0.0,0.0,10.207,0.55625,64
"('chrI', 1, 72)",+,,9.024,11.512925464970229,11.512925464970229,0.3977142857142862,0.0631428571428571,0.7209999999999924,0.0,0.0,15.75,0.4901408450704226,71
"('chrI', 1, 61)",+,,22.788,11.512925464970229,11.512925464970229,0.1998571428571428,0.7037142857142835,0.3064285714285692,0.0,0.0,6.777,0.515,60
"('chrI', 1, 71)",+,,15.526,2.577021938695806,11.512925464970229,0.617428571428571,0.3014285714285703,0.4267142857142889,0.0,0.0,7.346,0.41714285714285715,70
"('chrI', 1, 71)",+,,17.836,11.512925464970229,11.512925464970229,0.5701428571428518,0.8302857142857168,0.4180000000000022,0.0,0.0,13.407,0.45857142857142863,70
"('chrI', 1, 63)",+,,7.567,0.1358197231425348,11.512925464970229,0.9450000000000012,0.4472857142857179,0.6422857142857104,0.0,0.0,20.33,0.4677419354838709,62
"('chrI', 1, 74)",+,,28.516,11.512925464970229,3.4112477175156566,0.2557142857142833,0.6917142857142787,0.3717142857142854,0.0,0.0,14.593,0.49726027397260275,73
"('chrI', 1, 106)",+,,37.378,11.512925464970229,2.353878387381596,0.0497142857142857,0.1351428571428572,0.335142857142854,-5.753333333333335,0.0,12.954,0.38476190476190475,105
"('chrI', 1, 82)",+,,10.373,0.6405547304407747,11.512925464970229,0.3092857142857136,0.2440000000000005,0.4452857142857127,-2.5,0.0,13.585,0.4925925925925926,81
"('chrI', 1, 58)",+,,13.414,6.214608098422191,11.512925464970229,0.6011428571428552,0.2867142857142872,0.5761428571428555,0.0,0.0,8.319,0.5298245614035089,57
"('chrI', 1, 92)",+,,2.995,-0.0,0.5744756508424468,0.7541428571428482,0.0204285714285714,0.605999999999995,0.0,0.0,18.62,0.48241758241758237,91
"('chrI', 1, 435)",+,,28.168,6.907755278982137,11.512925464970229,0.2180000000000006,0.781857142857143,0.9472857142857158,0.0,0.0,18.524,0.19884792626728107,434
"('chrI', 1, 105)",+,,29.832,11.512925464970229,11.512925464970229,0.0598571428571431,0.1332857142857144,0.6178571428571408,-4.200000000000001,0.0,22.232,0.4259615384615385,104
"('chrI', 1, 81)",+,,21.385,3.816712825623821,11.512925464970229,0.3175714285714293,0.1171428571428572,0.6084285714285691,0.0,0.0,13.865,0.44250000000000006,80
"('chrI', 1, 79)",+,,23.189,6.907755278982137,5.809142990314028,0.064,0.2788571428571435,0.2754285714285693,0.0,0.0,9.731,0.43076923076923074,78
"('chrI', 1, 72)",+,,8.975,0.4748151862429576,11.512925464970229,0.4400000000000028,0.1559999999999984,0.7037142857142767,0.0,0.0,17.812,0.46760563380281683,71
"('chrI', 1, 283)",+,,33.074,11.512925464970229,11.512925464970229,0.45742857142857,0.2639999999999988,0.8500000000000033,0.0,0.0,23.224,0.29148936170212764,282
"('chrI', 1, 101)",+,,17.976,11.512925464970229,11.512925464970229,0.8300000000000013,0.5985714285714262,0.3324285714285714,-2.6,0.0,17.741,0.39099999999999996,100
"('chrI', 1, 91)",+,,15.98,3.4112477175156566,1.3167682984712803,0.6679999999999943,0.3888571428571427,0.8524285714285766,0.0,-3.4,13.691,0.36,90
"('chrI', 1, 101)",+,,48.3,11.512925464970229,11.512925464970229,0.0221428571428571,0.0867142857142858,0.0601428571428571,0.0,0.0,9.055,0.6699999999999999,100
"('chrI', 1, 62)",+,,9.296,0.0661398025045449,11.512925464970229,0.5601428571428515,0.0768571428571428,0.1240000000000003,0.0,0.0,10.122,0.6049180327868853,61
"('chrI', 1, 90)",+,,6.605,0.3243460568233724,11.512925464970229,0.8068571428571429,0.4298571428571459,0.4208571428571436,0.0,0.0,12.748,0.34606741573033706,89
"('chrI', 1, 74)",+,,23.036,11.512925464970229,11.512925464970229,0.2147142857142839,0.5202857142857115,0.2838571428571398,0.0,0.0,13.352,0.4273972602739725,73
"('chrI', 1, 102)",+,,9.283,2.8134107167600364,0.247180129142451,0.4331428571428586,0.2528571428571436,0.5057142857142823,-3.2,0.0,15.953,0.4475247524752476,101
"('chrI', 1, 63)",+,,20.932,4.017383521085972,11.512925464970229,0.3349999999999994,0.6752857142857103,0.7348571428571365,0.0,0.0,13.685,0.517741935483871,62
"('chrI', 1, 186)",+,,19.039,11.512925464970229,5.298317366548036,0.9195714285714298,0.3750000000000005,0.4397142857142841,-17.8,0.0,18.077,0.3075675675675676,185
"('chrI', 1, 52)",+,,4.55,0.2984060358147566,11.512925464970229,0.8357142857142841,0.1981428571428574,0.5995714285714281,0.0,0.0,12.245,0.5254901960784314,51
"('chrI', 1, 62)",+,,10.227,3.506557897319982,11.512925464970229,0.4410000000000009,0.079857142857143,0.2015714285714279,0.0,0.0,7.556,0.49344262295081964,61
"('chrI', 1, 89)",+,,12.982,5.115995809754082,0.9781661355922424,0.5585714285714285,0.5579999999999976,0.2381428571428556,-3.800000000000004,0.0,13.142,0.4795454545454545,88
"('chrI', 1, 94)",+,,11.884,0.941608539858445,11.512925464970229,0.6414285714285688,0.1438571428571428,0.1332857142857142,-5.989333333333328,0.0,11.415,0.37526881720430116,93
"('chrI', 1, 97)",+,,20.002,11.512925464970229,11.512925464970229,0.3585714285714301,0.1860000000000001,0.2912857142857146,-6.1499999999999995,0.0,11.006,0.346875,96
"('chrI', 1, 60)",+,,24.864,11.512925464970229,11.512925464970229,0.0565714285714285,0.6995714285714217,0.5001428571428581,0.0,0.0,8.725,0.5237288135593221,59
