ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens,LengthFeature
"('chrI', 1, 89)",+,,15.875,11.512925464970229,11.512925464970229,0.2701428571428557,0.5031428571428542,0.3141428571428554,0.0,0.0,22.564,0.5272727272727271,88
"('chrI', 1, 353)",+,,37.459,11.512925464970229,11.512925464970229,0.3934285714285714,0.0491428571428571,0.6908571428571344,-19.093814432989696,0.0,89.282,0.3082386363636363,352
"('chrI', 1, 117)",+,,37.513,6.907755278982137,3.688879454113936,0.2185714285714282,0.2601428571428574,0.4547142857142876,0.0,-11.370000000000005,28.665,0.5336206896551724,116
"('chrI', 1, 70)",+,,20.081,11.512925464970229,5.809142990314028,0.5398571428571397,0.5062857142857107,0.4121428571428594,0.0,0.0,10.739,0.5492753623188404,69
"('chrI', 1, 128)",+,,29.619,11.512925464970229,11.512925464970229,0.4085714285714293,0.249,0.589142857142855,-3.727586206896553,0.0,23.127,0.4818897637795276,127
"('chrI', 1, 532)",+,,17.528,11.512925464970229,11.512925464970229,0.456571428571427,0.5341428571428544,0.1399999999999993,0.0,0.0,147.232,0.288135593220339,531
"('chrI', 1, 403)",+,,35.842,11.512925464970229,11.512925464970229,0.4265714285714262,0.3211428571428588,0.4218571428571432,0.0,-3.16,115.687,0.3305970149253731,402
"('chrI', 1, 97)",+,,20.694,4.135166556742356,6.907755278982137,0.5378571428571414,0.466999999999997,0.1022857142857141,0.0,-7.7,16.504,0.4583333333333333,96
"('chrI', 1, 116)",+,,28.954,11.512925464970229,11.512925464970229,0.3379999999999966,0.1000000000000001,0.1922857142857134,-1.3744186046511644,0.0,29.496,0.5043478260869565,115
"('chrI', 1, 88)",+,,12.703,5.298317366548036,1.0876723486297752,0.9934285714285715,0.2469999999999997,0.638142857142855,0.0,-4.959999999999999,12.665,0.5137931034482759,87
