ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens
"('chrI', 1, 257)",+,,11.32,2.353878387381596,11.512925464970229,0.8585714285714292,0.1794285714285703,0.4832857142857122,-3.0,0.0,38.977,0.2984375
"('chrI', 1, 62)",+,,15.31,2.353878387381596,4.710530701645918,0.3284285714285715,0.3959999999999968,0.4787142857142827,0.0,0.0,6.768,0.519672131147541
"('chrI', 1, 84)",+,,5.262,0.006018072325563,0.006018072325563,0.970428571428572,0.0418571428571429,0.3711428571428537,0.0,-4.7366197183098535,13.896,0.45060240963855425
"('chrI', 1, 157)",+,,27.516,4.422848629194137,11.512925464970229,0.6944285714285642,0.1904285714285717,0.6344285714285671,-11.111111111111107,0.0,28.277,0.4288461538461538
"('chrI', 1, 280)",+,,21.168,11.512925464970229,1.1907275775759154,0.4632857142857133,0.2312857142857153,0.139285714285714,-6.266666666666667,0.0,14.205,0.24301075268817204
"('chrI', 1, 71)",+,,14.829,0.3188288014486177,0.2395270305647338,0.2195714285714269,0.5555714285714242,0.993428571428572,0.0,0.0,12.221,0.43142857142857133
"('chrI', 1, 75)",+,,12.08,2.995732273553991,4.509860006183766,0.6562857142857126,0.1231428571428574,0.36342857142857,0.0,0.0,11.165,0.4797297297297297
"('chrI', 1, 63)",+,,20.76,2.9759296462578115,5.809142990314028,0.2499999999999998,0.3664285714285731,0.5528571428571423,0.0,0.0,10.583,0.5629032258064516
"('chrI', 1, 216)",+,,11.41,0.4525567156420149,4.422848629194137,0.8061428571428579,0.1430000000000001,0.5767142857142822,-12.035294117647059,0.0,20.681,0.2981395348837209
"('chrI', 1, 356)",+,,15.525,11.512925464970229,11.512925464970229,0.7344285714285713,0.0609999999999999,0.6034285714285658,0.0,0.0,25.545,0.2904225352112676
"('chrI', 1, 316)",+,,30.872,1.448169764837978,1.4784096500276962,0.4051428571428571,0.6240000000000001,0.4342857142857149,0.0,-1.1,21.32,0.3263492063492064
"('chrI', 1, 144)",+,,13.423,2.198225077669803,0.9238189982949466,0.4852857142857166,0.3295714285714288,0.7571428571428552,-4.109090909090909,0.0,16.763,0.3244755244755245
"('chrI', 1, 109)",+,,21.358,3.0576076772720784,0.5727010274840783,0.174285714285714,0.484000000000002,0.6358571428571381,-12.776190476190463,0.0,12.389,0.42777777777777776
"('chrI', 1, 325)",+,,20.398,6.907755278982137,6.907755278982137,0.7488571428571403,0.2608571428571438,0.386000000000001,-5.9,0.0,24.789,0.29506172839506173
"('chrI', 1, 205)",+,,18.873,2.0874737133771,6.907755278982137,0.4775714285714296,0.0911428571428572,0.1985714285714284,0.0,0.0,31.167,0.3715686274509804
"('chrI', 1, 299)",+,,26.53,11.512925464970229,3.575550768806933,0.4174285714285696,0.421857142857142,0.3825714285714272,0.0,-2.827272727272728,17.711,0.31375838926174493
"('chrI', 1, 76)",+,,26.82,5.298317366548036,6.907755278982137,0.4124285714285701,0.3777142857142857,0.1444285714285713,0.0,0.0,9.95,0.39866666666666667
"('chrI', 1, 308)",+,,10.577,0.4700036292457356,11.512925464970229,0.6011428571428545,0.8068571428571429,0.2548571428571409,-13.0,-8.008080808080818,17.323,0.27100977198697074
"('chrI', 1, 199)",+,,26.233,11.512925464970229,11.512925464970229,0.0222857142857142,0.9075714285714322,0.6244285714285694,0.0,0.0,15.193,0.2994949494949495
"('chrI', 1, 167)",+,,20.465,11.512925464970229,1.6766466621275504,0.4261428571428557,0.0788571428571429,0.4675714285714273,-0.5,-2.1000000000000005,19.388,0.40120481927710844
"('chrI', 1, 136)",+,,22.744,1.6144504542576446,3.816712825623821,0.5419999999999997,0.2122857142857147,0.6227142857142843,-7.0,0.0,18.184,0.39851851851851855
"('chrI', 1, 589)",+,,31.776,3.963316299815697,2.4769384801388235,0.985,0.387142857142857,0.4974285714285719,0.0,0.0,31.423,0.3010204081632653
"('chrI', 1, 72)",+,,18.496,3.540459448995663,11.512925464970229,0.828857142857147,0.0577142857142858,0.2609999999999994,0.0,0.0,6.969,0.5492957746478874
"('chrI', 1, 68)",+,,18.794,1.666008263922495,11.512925464970229,0.7691428571428516,0.8925714285714313,0.6749999999999928,0.0,0.0,12.059,0.5179104477611941
"('chrI', 1, 89)",+,,26.684,11.512925464970229,6.907755278982137,0.8045714285714292,0.8924285714285719,0.2894285714285721,0.0,0.0,9.035,0.48977272727272725
"('chrI', 1, 74)",+,,22.301,11.512925464970229,11.512925464970229,0.1592857142857136,0.5998571428571374,0.0744285714285714,0.0,0.0,7.471,0.46301369863013697
"('chrI', 1, 354)",+,,17.794,3.963316299815697,1.4961092271270973,0.5367142857142864,0.7324285714285635,0.5068571428571427,0.0,-2.2,17.837,0.22577903682719547
"('chrI', 1, 99)",+,,24.674,2.364460496712133,2.396895772465287,0.2421428571428553,0.8097142857142868,0.3337142857142848,-4.7,0.0,12.212,0.4142857142857143
"('chrI', 1, 368)",+,,33.944,11.512925464970229,11.512925464970229,0.4457142857142881,0.3791428571428563,0.5297142857142874,-9.3,0.0,27.287,0.32043596730245233
"('chrI', 1, 382)",+,,15.101,11.512925464970229,11.512925464970229,0.6102857142857115,0.295142857142857,0.6241428571428572,0.0,0.0,21.228,0.23438320209973756
"('chrI', 1, 359)",+,,20.679,3.506557897319982,2.703062659591171,0.8258571428571415,0.4275714285714286,0.5712857142857141,-10.745454545454548,-2.5927272727272723,26.861,0.31033519553072625
"('chrI', 1, 330)",+,,46.438,11.512925464970229,3.912023005428146,0.5302857142857115,0.4051428571428592,0.3778571428571411,0.0,-4.65,25.183,0.28358662613981755
"('chrI', 1, 87)",+,,22.132,4.605170185988091,3.3524072174927237,0.5404285714285715,0.052,0.2384285714285713,0.0,-1.5499999999999998,5.07,0.5825581395348837
"('chrI', 1, 77)",+,,26.149,5.115995809754082,4.8283137373023015,0.2611428571428562,0.4145714285714273,0.4017142857142862,0.0,0.0,13.651,0.5000000000000001
"('chrI', 1, 61)",+,,17.187,11.512925464970229,4.961845129926823,0.0800000000000001,0.2297142857142843,0.72957142857143,0.0,0.0,14.772,0.4966666666666667
