ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens,LengthFeature
"('chrI', 1, 90)",+,,12.117,2.419118909249997,11.512925464970229,0.4437142857142827,0.1619999999999999,0.3544285714285732,0.0,0.0,10.983,0.37528089887640453,89
"('chrI', 1, 365)",+,,27.387,11.512925464970229,2.353878387381596,0.9477142857142858,0.1457142857142851,0.7541428571428528,0.0,-6.1,33.499,0.3302197802197802,364
"('chrI', 1, 115)",+,,21.247,11.512925464970229,4.268697949366879,0.6995714285714244,0.2745714285714292,0.5398571428571441,0.0,-8.543636363636358,15.637,0.39473684210526316,114
"('chrI', 1, 76)",+,,20.811,1.7372712839439852,11.512925464970229,0.1541428571428573,0.1409999999999999,0.5501428571428586,0.0,0.0,13.582,0.4133333333333334,75
"('chrI', 1, 130)",+,,30.788,11.512925464970229,11.512925464970229,0.852714285714285,0.1031428571428566,0.631714285714287,-7.587804878048777,0.0,20.047,0.4108527131782945,129
"('chrI', 1, 522)",+,,34.134,11.512925464970229,11.512925464970229,0.6107142857142827,0.9330000000000028,0.412285714285717,0.0,0.0,32.784,0.24990403071017275,521
"('chrI', 1, 399)",+,,46.095,11.512925464970229,6.907755278982137,0.4638571428571423,0.7230000000000033,0.6171428571428551,0.0,0.0,29.071,0.3072864321608041,398
"('chrI', 1, 97)",+,,15.714,0.623621117911335,11.512925464970229,0.4905714285714266,0.3205714285714285,0.2331428571428545,0.0,-2.699999999999999,11.472,0.4510416666666666,96
"('chrI', 1, 114)",+,,31.181,11.512925464970229,11.512925464970229,0.7108571428571342,0.2794285714285683,0.1305714285714287,0.0,0.0,17.774,0.45929203539823005,113
"('chrI', 1, 87)",+,,21.563,11.512925464970229,11.512925464970229,0.1889999999999999,0.2524285714285706,0.3535714285714306,0.0,0.0,12.023,0.4058139534883721,86
"('chrI', 1, 75)",+,,19.839,6.214608098422191,3.352407217492724,0.4451428571428582,0.3072857142857146,0.1882857142857138,0.0,0.0,12.177,0.4297297297297297,74
