ChrPos,Strand,Name,LocalizationMetric_Vienna_ens,StartToBPStemMetric_Vienna_ens,BPToEndStemMetric_Vienna_ens,StartProtectionMetric_Vienna_ens,EndProtectionMetric_Vienna_ens,BPProtectionMetric_Vienna_ens,ZipperStemStartMetric_Vienna_ens,ZipperStemEndMetric_Vienna_ens,LongestStemMetric_Vienna_ens,MLDMetric_Vienna_ens
"('chrI', 1, 89)",+,,12.813,4.961845129926823,11.512925464970229,0.8362857142857184,0.4192857142857137,0.2135714285714281,-7.830999999999996,0.0,8.588,0.16931818181818184
"('chrI', 1, 353)",+,,35.094,11.512925464970229,11.512925464970229,0.0945714285714287,0.3281428571428562,0.5230000000000011,-17.075999999999993,-1.65,29.514,0.2463068181818182
"('chrI', 1, 117)",+,,29.289,11.512925464970229,11.512925464970229,0.3725714285714287,0.3737142857142859,0.8224285714285733,0.0,-4.534666666666666,17.903,0.3267241379310345
"('chrI', 1, 70)",+,,26.043,11.512925464970229,11.512925464970229,0.1965714285714275,0.4244285714285725,0.8407142857142897,0.0,0.0,13.358,0.33768115942028987
"('chrI', 1, 128)",+,,26.121,5.521460917862246,3.963316299815697,0.6622857142857104,0.2379999999999991,0.9198571428571432,-4.995348837209309,-2.766666666666667,10.77,0.24566929133858265
"('chrI', 1, 532)",+,,17.972,11.512925464970229,11.512925464970229,0.2549999999999974,0.8255714285714288,0.2791428571428562,0.0,0.0,24.853,0.17740112994350282
"('chrI', 1, 403)",+,,10.912,0.0202027073175194,2.1892564076870427,0.6738571428571396,0.6021428571428531,0.9970000000000004,0.0,-3.5409836065573783,17.79,0.16741293532338308
"('chrI', 1, 97)",+,,22.463,11.512925464970229,11.512925464970229,0.5077142857142863,0.6137142857142825,0.0647142857142856,0.0,0.0,16.376,0.2072916666666667
"('chrI', 1, 116)",+,,29.444,11.512925464970229,11.512925464970229,0.730428571428571,0.1797142857142853,0.5241428571428597,0.0,0.0,28.455,0.43130434782608695
"('chrI', 1, 88)",+,,26.104,11.512925464970229,11.512925464970229,0.223714285714285,0.0827142857142858,0.8321428571428593,0.0,0.0,7.741,0.2436781609195402
"('chrI', 1, 72)",+,,23.178,11.512925464970229,11.512925464970229,0.7798571428571446,0.6414285714285647,0.0657142857142862,0.0,0.0,9.424,0.2408450704225352
"('chrI', 1, 71)",+,,8.137,0.2206466711156225,11.512925464970229,0.7352857142857099,0.0467142857142857,0.425714285714288,0.0,0.0,9.593,0.3085714285714286
"('chrI', 1, 311)",+,,18.08,4.710530701645918,11.512925464970229,0.8712857142857156,0.2657142857142832,0.2077142857142837,-20.510000000000037,0.0,21.248,0.24741935483870967
"('chrI', 1, 388)",+,,31.525,6.907755278982137,6.907755278982137,0.4372857142857109,0.5275714285714252,0.3964285714285705,0.0,0.0,23.696,0.2614987080103359
"('chrI', 1, 508)",+,,33.448,11.512925464970229,3.352407217492724,0.2194285714285713,0.3304285714285713,0.7802857142857118,0.0,-8.944000000000003,22.386,0.18303747534516765
"('chrI', 1, 451)",+,,22.533,3.540459448995663,2.0874737133771,0.8288571428571451,0.7455714285714301,0.5154285714285719,-14.899999999999999,-4.888095238095239,24.303,0.18288888888888888
"('chrI', 1, 87)",+,,24.95,11.512925464970229,11.512925464970229,0.1439999999999999,0.6657142857142809,0.901714285714282,0.0,0.0,24.786,0.3627906976744185
"('chrI', 1, 315)",+,,29.976,11.512925464970229,6.907755278982137,0.3957142857142846,0.4099999999999996,0.7180000000000016,0.0,0.0,23.518,0.19522292993630572
"('chrI', 1, 341)",+,,19.327,11.512925464970229,11.512925464970229,0.3295714285714264,0.0532857142857144,0.772714285714284,-4.3999999999999995,0.0,31.262,0.25617647058823534
"('chrI', 1, 526)",+,,16.757,11.512925464970229,11.512925464970229,0.8394285714285763,0.6978571428571342,0.075,-7.95,0.0,20.942,0.20514285714285715
"('chrI', 1, 86)",+,,13.955,11.512925464970229,4.268697949366879,0.4770000000000024,0.1584285714285697,0.6015714285714229,0.0,0.0,20.011,0.3258823529411765
"('chrI', 1, 317)",+,,13.989,4.422848629194137,0.0866478067256721,0.4814285714285725,0.3282857142857138,0.431285714285713,-9.450000000000001,-3.5129629629629626,15.539,0.1822784810126582
"('chrI', 1, 94)",+,,13.59,11.512925464970229,11.512925464970229,0.6577142857142794,0.5811428571428563,0.4407142857142886,-0.7,0.0,20.342,0.3215053763440861
"('chrI', 1, 103)",+,,32.463,11.512925464970229,6.214608098422191,0.1055714285714287,0.861571428571429,0.5074285714285671,-4.835064935064935,0.0,17.742,0.22843137254901963
"('chrI', 1, 353)",+,,23.982,4.509860006183766,11.512925464970229,0.6379999999999951,0.4347142857142864,0.6128571428571377,0.0,0.0,31.862,0.25681818181818183
"('chrI', 1, 126)",+,,10.212,11.512925464970229,0.1098148660072065,0.6945714285714201,0.7382857142857118,0.477142857142856,-1.7181818181818185,-4.4,22.274,0.23600000000000004
"('chrI', 1, 79)",+,,10.801,0.1875351238468421,1.0729445419195318,0.518142857142854,0.3199999999999993,0.4268571428571429,0.0,-3.2000000000000015,14.297,0.28461538461538466
"('chrI', 1, 78)",+,,26.248,11.512925464970229,5.809142990314028,0.8732857142857153,0.427714285714286,0.1201428571428561,0.0,0.0,16.467,0.3142857142857144
"('chrI', 1, 87)",+,,3.008,-0.0,1.3823023398503531,0.9957142857142858,0.181571428571428,0.4877142857142805,0.0,-1.7034482758620697,10.425,0.26046511627906976
"('chrI', 1, 346)",+,,21.787,6.907755278982137,11.512925464970229,0.5089999999999999,0.2507142857142838,0.7848571428571394,-6.131147540983611,0.0,22.571,0.17159420289855074
"('chrI', 1, 405)",+,,10.431,0.2344573112144831,2.419118909249997,0.7652857142857151,0.237142857142857,0.4974285714285678,-5.5,-4.5,19.975,0.1569306930693069
"('chrI', 1, 85)",+,,6.714,0.1815218766233903,4.961845129926823,0.8001428571428582,0.0874285714285713,0.2738571428571404,0.0,0.0,6.943,0.294047619047619
"('chrI', 1, 428)",+,,45.741,11.512925464970229,5.115995809754082,0.6181428571428553,0.4302857142857156,0.8158571428571466,-8.8,-4.6,23.185,0.1847775175644028
"('chrI', 1, 496)",+,,31.757,11.512925464970229,11.512925464970229,0.0485714285714285,0.2237142857142839,0.616714285714285,-5.271428571428572,0.0,32.738,0.22666666666666666
"('chrI', 1, 393)",+,,38.457,6.907755278982137,11.512925464970229,0.7484285714285652,0.3704285714285721,0.6434285714285664,0.0,-5.5,31.307,0.2834183673469388
"('chrI', 1, 425)",+,,17.277,2.551046452292545,11.512925464970229,0.78742857142857,0.1217142857142861,0.1975714285714285,-11.54423076923078,-8.56363636363635,18.701,0.19292452830188675
"('chrI', 1, 84)",+,,15.227,11.512925464970229,11.512925464970229,0.8220000000000031,0.6829999999999924,0.44485714285714,0.0,0.0,9.715,0.3132530120481928
"('chrI', 1, 95)",+,,21.243,11.512925464970229,11.512925464970229,0.6457142857142805,0.1084285714285717,0.3122857142857121,0.0,0.0,10.343,0.24148936170212765
